"iter","time","maxviolation","meanviolation","cost",
0,0,147.5901,147.5901,743.0889,
1,0.38755,0.2331,0.2331,434.8277,
2,0.72071,0.049401,0.049401,420.0055,
3,1.0881,0.036594,0.036594,397.0394,
4,1.6218,0.038086,0.038086,385.3465,
5,1.9814,0.0091289,0.0091289,383.8385,
6,2.3971,0.0077106,0.0077106,381.0483,
7,2.5276,0.0054019,0.0054019,380.8834,
8,2.5372,0.0042953,0.0042953,380.8896,
9,2.5462,0.0034413,0.0034413,380.8949,
10,2.556,0.0027884,0.0027884,380.8994,
11,2.565,0.002294,0.002294,380.9033,
12,2.5768,0.00065629,0.00065629,380.9205,
13,2.5859,0.00051761,0.00051761,380.9227,
14,2.5944,0.00041049,0.00041049,380.9247,
15,2.6036,0.00032806,0.00032806,380.9263,
16,2.6125,0.00026492,0.00026492,380.9278,
17,2.6202,0.000217,0.000217,380.929,
18,2.6339,6.3756e-05,6.3756e-05,380.9342,
19,2.6424,4.9588e-05,4.9588e-05,380.9349,
20,2.6509,3.9247e-05,3.9247e-05,380.9355,
21,2.6594,3.1301e-05,3.1301e-05,380.936,
22,2.6677,2.5215e-05,2.5215e-05,380.9365,
23,2.676,2.0578e-05,2.0578e-05,380.9368,
24,2.6864,1.7081e-05,1.7081e-05,380.9372,
25,2.6969,8.5815e-06,8.5815e-06,380.9381,
26,2.7058,2.8824e-06,2.8824e-06,380.939,
27,2.7145,2.998e-06,2.998e-06,380.939,
28,2.7238,2.4071e-06,2.4071e-06,380.9392,
29,2.7328,1.9553e-06,1.9553e-06,380.9393,
30,2.7417,1.6138e-06,1.6138e-06,380.9394,
