"iter","time","maxviolation","meanviolation","cost",
0,0,1.1453,1.1453,63.5098,
1,0.035151,0.40421,0.40421,45.5654,
2,0.053959,0.15759,0.15759,45.9621,
3,0.073863,0.10108,0.10108,46.0796,
4,0.093449,0.0762,0.0762,46.1389,
5,0.11435,0.06208,0.06208,46.1759,
6,0.13827,0.041737,0.041737,46.2356,
7,0.1574,0.032168,0.032168,46.2678,
8,0.17604,0.026541,0.026541,46.2885,
9,0.19882,0.018142,0.018142,46.3234,
10,0.21381,0.014108,0.014108,46.3426,
11,0.23,0.011663,0.011663,46.3554,
12,0.25549,0.008029,0.008029,46.3769,
13,0.2638,0.0063414,0.0063414,46.3884,
14,0.27923,0.0051913,0.0051913,46.397,
15,0.29711,0.0035788,0.0035788,46.4108,
16,0.30564,0.0028133,0.0028133,46.4184,
17,0.31488,0.0023465,0.0023465,46.4235,
18,0.32559,0.0016132,0.0016132,46.4327,
19,0.33542,0.0012793,0.0012793,46.4375,
20,0.35239,0.0010456,0.0010456,46.4411,
21,0.36095,0.0007199,0.0007199,46.4471,
22,0.36925,0.00057027,0.00057027,46.4503,
23,0.37487,0.00056786,0.00056786,46.4503,
24,0.38227,0.00041844,0.00041844,46.4539,
25,0.38872,0.00041517,0.00041517,46.454,
26,0.39722,0.00026146,0.00026146,46.4585,
27,0.40321,0.00025815,0.00025815,46.4586,
28,0.41208,0.00014522,0.00014522,46.4629,
29,0.41883,0.00014575,0.00014575,46.4629,
30,0.42702,7.5507e-05,7.5507e-05,46.4665,
31,0.43438,7.4144e-05,7.4144e-05,46.4666,
