"iter","time","maxviolation","meanviolation","cost",
0,0,147.5901,147.5901,743.0889,
1,0.30731,0.2079,0.2079,434.9135,
2,0.7081,0.049405,0.049405,420.544,
3,1.0295,0.02593,0.02593,413.3608,
4,1.3828,0.028941,0.028941,408.5385,
5,1.7076,0.041013,0.041013,397.5189,
6,2.2005,0.0058719,0.0058719,392.4468,
7,2.5852,0.0065615,0.0065615,386.3357,
8,3.0873,0.0044138,0.0044138,382.5172,
9,3.45,0.0029434,0.0029434,381.7458,
10,3.7911,0.0024836,0.0024836,381.1715,
11,4.0231,0.0021235,0.0021235,380.9047,
12,4.0323,0.0017539,0.0017539,380.9079,
13,4.0451,0.00050389,0.00050389,380.9229,
14,4.0543,0.00039674,0.00039674,380.9249,
15,4.063,0.00031401,0.00031401,380.9266,
16,4.0726,0.00025047,0.00025047,380.9281,
17,4.0845,0.00020204,0.00020204,380.9293,
18,4.094,0.00016611,0.00016611,380.9303,
19,4.1104,4.9433e-05,4.9433e-05,380.9349,
20,4.1206,3.789e-05,3.789e-05,380.9355,
21,4.1308,2.9974e-05,2.9974e-05,380.9361,
22,4.141,2.3881e-05,2.3881e-05,380.9365,
23,4.1511,1.9236e-05,1.9236e-05,380.9369,
24,4.1618,1.5724e-05,1.5724e-05,380.9372,
25,4.1745,8.058e-06,8.058e-06,380.9381,
26,4.1864,2.4535e-06,2.4535e-06,380.9391,
27,4.198,2.8693e-06,2.8693e-06,380.939,
28,4.2141,2.2896e-06,2.2896e-06,380.9391,
29,4.227,1.836e-06,1.836e-06,380.9392,
30,4.2378,1.4923e-06,1.4923e-06,380.9394,
