"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,795.9071,5.4372e-05,NaN,NaN,NaN,NaN,NaN,192.3527,192.3527,
1,795.9071,0.11931,11.3664,0.03125,0,3.038,1,176.1409,176.1409,
2,645.0162,0.3081,40.3261,1,0,8.068,1,151.9146,151.9146,
3,629.0476,0.39261,1.3883,1,0,1.3563,1,42.0035,42.0035,
4,608.3484,0.63291,10.1258,0.00048828,0,4.0197,1,27.5079,27.5079,
5,603.5021,0.7755,2.9929,0.0019531,0,1.4798,1,23.1839,23.1839,
6,603.4611,0.85901,0.23349,0.125,0,0.23342,1,23.0573,23.0573,
7,597.8941,1.4392,2.3376,0.00097656,0,1.2831,1,18.2986,18.2986,
8,598.4823,1.5251,0.35344,0.5,0,0.35318,1,15.288,15.288,
9,606.6591,1.7608,9.0771,0.0078125,0,2.4219,1,14.3491,14.3491,
10,607.4966,1.8468,0.30467,1,0,0.3045,1,4.2654,4.2654,
11,605.7363,2.0449,2.6136,0.00024414,0,1.4962,1,3.1324,3.1324,
12,609.6527,2.2673,5.3916,0.03125,0,1.8781,1,1.6271,1.6271,
13,609.7811,2.3468,0.10189,1,0,0.10189,1,0.46711,0.46711,
14,611.7075,2.5006,1.4854,0.0078125,0,1.1188,1,0.12149,0.12149,
15,611.7044,2.5788,0.025577,0.25,0,0.025577,1,0.12047,0.12047,
16,610.1379,2.978,1.1637,6.1035e-05,0,1.028,1,0.051476,0.051476,
17,610.302,3.1625,0.59949,0.00048828,0,0.55311,1,0.01488,0.01488,
18,610.2992,3.2442,0.0098587,1,0,0.0098587,1,0.0042619,0.0042619,
19,610.4575,3.694,0.35806,0.00012207,0,0.34901,1,0.00022485,0.00022485,
20,610.4572,3.7749,0.0012948,1,0,0.0012948,1,7.3464e-05,7.3464e-05,
21,610.414,4.0411,0.13952,1.4901e-08,0,0.13893,1,1.6914e-06,1.6914e-06,
22,610.3477,4.3421,0.0699,1.8626e-09,0,0.069838,1,1.3491e-06,1.3491e-06,
23,610.3476,4.4178,0.00011776,1,0,0.00011776,1,6.0738e-07,6.0738e-07,
