"iter","time","maxviolation","meanviolation","cost",
0,0,30.2742,30.2742,394.4259,
1,0.28033,0.075924,0.075924,236.9522,
2,0.55146,0.031073,0.031073,170.9614,
3,0.82928,0.037138,0.037138,150.4152,
4,1.2104,0.042586,0.042586,143.2554,
5,1.7203,0.019119,0.019119,126.9199,
6,1.8274,0.010104,0.010104,124.4851,
7,1.8358,0.0082402,0.0082402,124.4907,
8,1.8436,0.0055687,0.0055687,124.5,
9,1.8521,0.0043008,0.0043008,124.5052,
10,1.8598,0.0035539,0.0035539,124.5086,
11,1.8686,0.0024376,0.0024376,124.5145,
12,1.8773,0.0018954,0.0018954,124.5178,
13,1.8845,0.0015731,0.0015731,124.52,
14,1.8927,0.0010836,0.0010836,124.5239,
15,1.9002,0.00084585,0.00084585,124.5261,
16,1.9079,0.00070188,0.00070188,124.5276,
17,1.9166,0.00048422,0.00048422,124.5302,
18,1.9242,0.00037797,0.00037797,124.5317,
19,1.9324,0.00031394,0.00031394,124.5327,
20,1.9403,0.00021741,0.00021741,124.5344,
21,1.9482,0.00016924,0.00016924,124.5354,
22,1.955,0.00016378,0.00016378,124.5355,
23,1.9627,0.00012135,0.00012135,124.5365,
24,1.969,0.00012127,0.00012127,124.5365,
25,1.9771,7.6885e-05,7.6885e-05,124.5378,
26,1.9844,7.6471e-05,7.6471e-05,124.5378,
27,1.9927,4.3103e-05,4.3103e-05,124.5391,
28,1.9999,4.2924e-05,4.2924e-05,124.5391,
29,2.0083,2.4708e-05,2.4708e-05,124.54,
30,2.0159,2.1926e-05,2.1926e-05,124.5402,
