"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,697.1035,6.7965e-05,NaN,NaN,NaN,NaN,NaN,266.0812,266.0812,
1,697.1035,0.15088,12.3334,0.00024414,0,2.7992,1,259.3055,259.3055,
2,644.3028,0.25277,1.1824,0.5,0,1.1714,1,200.1261,200.1261,
3,639.7075,0.65985,93.8843,0.25,0,5.9922,1,190.0776,190.0776,
4,637.5583,0.76906,0.1294,0.0078125,0,0.12938,1,189.3979,189.3979,
5,649.7927,1.1839,115.2253,0.0625,0,5.164,1,178.5721,178.5721,
6,649.3656,1.2822,0.19001,0.015625,0,0.18996,1,177.7788,177.7788,
7,634.2674,1.5855,7.1039,0.0039063,0,2.1099,1,161.8356,161.8356,
8,634.4519,1.6946,0.33444,0.0625,0,0.33422,1,157.9665,157.9665,
9,609.2409,2.1347,13.7228,3.8147e-06,0,2.8643,1,156.7144,156.7144,
10,620.545,2.2434,1.2187,0.5,0,1.2079,1,153.8055,153.8055,
11,622.2647,2.5808,69.5518,0.125,0,3.9436,1,144.7531,144.7531,
12,622.2274,2.6942,0.0030892,3.8147e-06,0,0.0030892,1,144.753,144.753,
13,626.6585,3.0249,27.1091,0.015625,0,2.9291,1,125.9476,125.9476,
14,629.2252,3.1247,0.17175,0.015625,0,0.17172,1,125.4662,125.4662,
15,647.599,3.7421,191.0858,0.0625,0,4.3301,1,106.7537,106.7537,
16,648.9409,3.8486,0.19477,0.03125,0,0.19472,1,105.2844,105.2844,
17,638.2669,4.1112,56.8852,0.0625,0,2.5788,1,96.0282,96.0282,
18,635.2647,4.2168,0.19754,0.03125,0,0.1975,1,94.8941,94.8941,
19,646.1735,4.5974,30.0346,0.015625,0,3.7947,1,87.1966,87.1966,
20,646.0347,4.6988,0.023314,0.00048828,0,0.023314,1,87.182,87.182,
21,655.2948,5.0985,38.9202,0.03125,0,2.6039,1,68.1218,68.1218,
22,657.0829,5.2028,0.20898,0.0625,0,0.20893,1,66.0443,66.0443,
23,621.4016,5.5879,31.1074,0.015625,0,3.5438,1,62.7016,62.7016,
24,623.9534,5.6939,0.12994,0.015625,0,0.12993,1,62.5358,62.5358,
25,635.9024,6.6512,125.7909,0.0625,0,3.878,1,54.0379,54.0379,
26,636.1462,6.7534,0.02905,0.00097656,0,0.02905,1,54.0265,54.0265,
27,638.0289,7.0268,124.9091,0.015625,0,2.9883,1,46.1924,46.1924,
28,638.6046,7.1318,0.47864,0.25,0,0.47796,1,45.3632,45.3632,
29,631.9609,7.3532,7.829,0.03125,0,2.3099,1,42.6489,42.6489,
30,624.3934,7.4557,0.44534,0.25,0,0.4449,1,41.894,41.894,
31,612.021,7.7424,12.9959,3.0518e-05,0,2.5854,1,37.086,37.086,
32,625.2655,7.8433,0.70107,1,0,0.69925,1,23.6817,23.6817,
33,626.4183,8.0887,20.1755,0.03125,0,2.3048,1,23.2617,23.2617,
34,623.4244,8.1883,0.1677,0.0625,0,0.16768,1,23.1724,23.1724,
35,609.651,8.7125,16.2334,0.00012207,0,2.8582,1,21.2129,21.2129,
36,630.5036,9.4397,12.7192,0.0039063,0,2.4337,1,14.0149,14.0149,
37,630.9288,9.5405,0.024407,0.0039063,0,0.024407,1,13.9889,13.9889,
38,631.0317,9.9555,16.4264,0.00097656,0,2.2941,1,7.6956,7.6956,
39,626.8275,10.1678,2.2025,0.0039063,0,1.2689,1,6.4465,6.4465,
40,624.3758,10.2683,0.11826,0.125,0,0.11825,1,6.3068,6.3068,
41,619.2329,10.5559,2.9268,0.015625,0,1.5716,1,3.8978,3.8978,
42,621.0649,10.6582,0.10891,0.25,0,0.1089,1,3.4671,3.4671,
43,630.8191,11.0413,139.4142,0.03125,0,3.4173,1,2.4759,2.4759,
44,628.2811,11.1384,0.12641,0.5,0,0.1264,1,2.0245,2.0245,
45,631.1021,11.3112,1.0801,0.0078125,0,0.85235,1,1.4615,1.4615,
46,630.6429,11.4095,0.023201,0.03125,0,0.023201,1,1.4422,1.4422,
47,631.134,11.7031,1.4319,4.7684e-07,0,1.0889,1,0.91781,0.91781,
48,631.059,12.6406,2.1839,6.1035e-05,0,1.4273,1,0.40777,0.40777,
49,629.9286,12.7377,0.063375,1,0,0.063374,1,0.19656,0.19656,
50,628.976,12.9993,1.1493,0.00097656,0,0.96429,1,0.0017273,0.0017273,
51,628.9207,13.0969,0.0029954,1,0,0.0029954,1,0.00043299,0.00043299,
52,628.7115,13.3104,0.15292,7.6294e-06,0,0.15233,1,8.7156e-05,8.7156e-05,
53,628.699,13.405,0.00067677,1,0,0.00067677,1,2.2128e-05,2.2128e-05,
54,628.4933,13.7085,0.090415,3.8147e-06,0,0.090255,1,6.2857e-07,6.2857e-07,
55,628.4323,14.2437,0.055418,5.9605e-08,0,0.055389,1,5.6736e-07,5.6736e-07,
56,628.2111,20.2689,0.048392,5.9605e-08,0,0.048371,1,1.7295e-07,1.7295e-07,
57,628.211,20.364,2.9671e-06,0.0039063,0,2.9671e-06,1,1.7264e-07,1.7264e-07,
