"iter","time","maxviolation","meanviolation","cost",
0,0,35.8063,35.8063,440.8386,
1,0.30964,0.16041,0.16041,236.9453,
2,0.55229,0.026721,0.026721,203.6185,
3,0.86826,0.02459,0.02459,194.1028,
4,1.2391,0.053962,0.053962,187.3056,
5,1.4132,0.023566,0.023566,186.6013,
6,1.4215,0.016045,0.016045,186.6244,
7,1.4292,0.012442,0.012442,186.6374,
8,1.4373,0.010304,0.010304,186.646,
9,1.4442,0.0070883,0.0070883,186.6609,
10,1.452,0.0055177,0.0055177,186.6695,
11,1.459,0.0045797,0.0045797,186.6751,
12,1.4673,0.0031579,0.0031579,186.685,
13,1.4753,0.0024629,0.0024629,186.6907,
14,1.4836,0.0020462,0.0020462,186.6944,
15,1.4909,0.0014135,0.0014135,186.701,
16,1.4984,0.0011025,0.0011025,186.7048,
17,1.5058,0.00091615,0.00091615,186.7073,
18,1.5143,0.00063265,0.00063265,186.7117,
19,1.5227,0.00049376,0.00049376,186.7142,
20,1.5303,0.00041047,0.00041047,186.7159,
21,1.5381,0.00030523,0.00030523,186.7183,
22,1.5495,0.00030371,0.00030371,186.7182,
23,1.5576,0.00020182,0.00020182,186.721,
24,1.5632,0.00020245,0.00020245,186.721,
25,1.5727,0.00011654,0.00011654,186.7239,
26,1.5784,0.00011527,0.00011527,186.724,
27,1.5872,6.2829e-05,6.2829e-05,186.7264,
28,1.5945,6.1555e-05,6.1555e-05,186.7265,
29,1.6036,3.087e-05,3.087e-05,186.7284,
30,1.6106,3.0823e-05,3.0823e-05,186.7284,
