"iter","time","maxviolation","meanviolation","cost",
0,0,65.6159,65.6159,111.0634,
1,0.25577,0.061898,0.061898,33.0865,
2,0.50335,0.083408,0.083408,28.8857,
3,0.53132,0.022845,0.022845,28.947,
4,0.53894,0.01806,0.01806,28.9545,
5,0.54683,0.014388,0.014388,28.9609,
6,0.5544,0.011565,0.011565,28.9664,
7,0.56232,0.0094073,0.0094073,28.9711,
8,0.5699,0.0077838,0.0077838,28.975,
9,0.58392,0.0021897,0.0021897,28.9933,
10,0.59218,0.0017302,0.0017302,28.9956,
11,0.5994,0.0013763,0.0013763,28.9976,
12,0.60694,0.0011039,0.0011039,28.9993,
13,0.61416,0.00089561,0.00089561,29.0008,
14,0.62148,0.00073798,0.00073798,29.002,
15,0.63161,0.0002108,0.0002108,29.0076,
16,0.63954,0.00016639,0.00016639,29.0083,
17,0.64709,0.00013198,0.00013198,29.009,
18,0.6549,0.00010551,0.00010551,29.0095,
19,0.66245,8.5268e-05,8.5268e-05,29.01,
20,0.66938,6.9953e-05,6.9953e-05,29.0103,
21,0.67776,2.2953e-05,2.2953e-05,29.0119,
22,0.68521,1.5779e-05,1.5779e-05,29.0123,
23,0.69262,1.2615e-05,1.2615e-05,29.0125,
24,0.69995,1.0069e-05,1.0069e-05,29.0126,
25,0.70732,8.1245e-06,8.1245e-06,29.0128,
26,0.71464,6.6431e-06,6.6431e-06,29.0129,
27,0.72201,5.5254e-06,5.5254e-06,29.013,
28,0.73158,2.0065e-06,2.0065e-06,29.0134,
29,0.73959,1.2025e-06,1.2025e-06,29.0136,
30,0.74755,9.6686e-07,9.6686e-07,29.0136,
