"iter","time","maxviolation","meanviolation","cost",
0,0,192.3527,192.3527,795.9071,
1,0.27864,0.93804,0.93804,526.0352,
2,0.54895,0.072652,0.072652,524.6223,
3,0.84159,0.026358,0.026358,521.7742,
4,1.1395,0.017574,0.017574,517.0461,
5,1.3974,0.013518,0.013518,511.5267,
6,1.6539,0.0084172,0.0084172,506.0012,
7,1.9639,0.005887,0.005887,502.3295,
8,2.0875,0.0040799,0.0040799,501.4293,
9,2.1004,0.0032288,0.0032288,501.4346,
10,2.1107,0.0025786,0.0025786,501.4392,
11,2.1201,0.0020835,0.0020835,501.4431,
12,2.1289,0.0017143,0.0017143,501.4463,
13,2.1424,0.0004955,0.0004955,501.4608,
14,2.1525,0.00038992,0.00038992,501.4627,
15,2.1641,0.00030825,0.00030825,501.4644,
16,2.1727,0.00024555,0.00024555,501.4658,
17,2.1812,0.00019771,0.00019771,501.467,
18,2.1882,0.00016197,0.00016197,501.468,
19,2.2007,4.7919e-05,4.7919e-05,501.4724,
20,2.2087,3.7357e-05,3.7357e-05,501.473,
21,2.2163,2.9481e-05,2.9481e-05,501.4735,
22,2.2244,2.3441e-05,2.3441e-05,501.474,
23,2.232,1.883e-05,1.883e-05,501.4743,
24,2.2399,1.534e-05,1.534e-05,501.4747,
25,2.2492,5.262e-06,5.262e-06,501.4759,
26,2.2576,3.4609e-06,3.4609e-06,501.4762,
27,2.2656,2.8089e-06,2.8089e-06,501.4763,
28,2.2739,2.2266e-06,2.2266e-06,501.4765,
29,2.2818,1.7892e-06,1.7892e-06,501.4766,
30,2.29,1.4569e-06,1.4569e-06,501.4767,
