"iter","time","maxviolation","meanviolation","cost",
0,0,3.284,3.284,49.9084,
1,0.03536,0.35403,0.35403,34.0202,
2,0.053817,0.056669,0.056669,34.4243,
3,0.066919,0.045684,0.045684,34.4505,
4,0.079557,0.037441,0.037441,34.4722,
5,0.10919,0.010629,0.010629,34.5679,
6,0.11665,0.0083645,0.0083645,34.58,
7,0.13257,0.0065786,0.0065786,34.5908,
8,0.1404,0.0052477,0.0052477,34.5998,
9,0.15572,0.0042082,0.0042082,34.6077,
10,0.16319,0.0034343,0.0034343,34.6142,
11,0.17889,0.0010156,0.0010156,34.6418,
12,0.1859,0.0007978,0.0007978,34.6456,
13,0.19401,0.00062763,0.00062763,34.6489,
14,0.20208,0.0004986,0.0004986,34.6517,
15,0.21017,0.00039949,0.00039949,34.6541,
16,0.2172,0.00032604,0.00032604,34.6561,
17,0.22849,9.7747e-05,9.7747e-05,34.6645,
18,0.23677,7.6592e-05,7.6592e-05,34.6657,
19,0.24474,6.0527e-05,6.0527e-05,34.6667,
20,0.25232,4.7947e-05,4.7947e-05,34.6675,
21,0.26029,3.834e-05,3.834e-05,34.6683,
22,0.2669,3.1081e-05,3.1081e-05,34.6689,
23,0.27367,2.5647e-05,2.5647e-05,34.6695,
24,0.28428,7.4098e-06,7.4098e-06,34.6719,
25,0.29145,5.762e-06,5.762e-06,34.6722,
26,0.29838,4.5661e-06,4.5661e-06,34.6725,
27,0.3055,3.6485e-06,3.6485e-06,34.6727,
28,0.31241,2.9522e-06,2.9522e-06,34.6729,
29,0.31932,2.428e-06,2.428e-06,34.6731,
30,0.32822,8.1937e-07,8.1937e-07,34.6737,
