"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,76.1265,4.9463e-05,NaN,NaN,NaN,NaN,NaN,38.4598,38.4598,
1,76.1265,0.22874,19.8169,1,0,3.9328,1,10.0336,10.0336,
2,46.5192,0.27572,0.4727,1,0,0.46978,1,2.7837,2.7837,
3,39.23,0.45737,3.617,0.00048828,0,2.2391,1,0.088565,0.088565,
4,37.7717,0.55729,0.60523,6.1035e-05,0,0.55865,1,0.023436,0.023436,
5,37.053,0.70569,0.51737,0.00048828,0,0.49182,1,0.003942,0.003942,
6,37.0406,0.7467,0.0079125,1,0,0.0079124,1,0.00099459,0.00099459,
7,36.4223,0.89281,0.21781,0.00012207,0,0.21576,1,8.5161e-05,8.5161e-05,
8,36.4205,0.93395,0.0012749,1,0,0.0012749,1,2.5954e-05,2.5954e-05,
9,36.3539,1.0695,0.11971,6.1035e-05,0,0.11934,1,5.9119e-06,5.9119e-06,
10,36.3538,1.1105,2.1214e-05,0.0019531,0,2.1214e-05,1,5.9076e-06,5.9076e-06,
