"iter","time","maxviolation","meanviolation","cost",
0,0,57.4691,57.4691,92.9816,
1,0.14923,0.55423,0.55423,34.3093,
2,0.17263,0.076636,0.076636,35.0065,
3,0.18626,0.02244,0.02244,35.1963,
4,0.19459,0.017648,0.017648,35.2216,
5,0.20245,0.013949,0.013949,35.2437,
6,0.21085,0.011102,0.011102,35.2627,
7,0.2187,0.008921,0.008921,35.279,
8,0.22852,0.0072748,0.0072748,35.2927,
9,0.24327,0.0021609,0.0021609,35.3507,
10,0.25103,0.0016976,0.0016976,35.3587,
11,0.25865,0.0013397,0.0013397,35.3655,
12,0.26626,0.001064,0.001064,35.3715,
13,0.27388,0.00085272,0.00085272,35.3766,
14,0.28148,0.00069248,0.00069248,35.3809,
15,0.29304,0.00020837,0.00020837,35.3987,
16,0.30098,0.00016355,0.00016355,35.4012,
17,0.30893,0.00012884,0.00012884,35.4033,
18,0.31719,0.00010207,0.00010207,35.4052,
19,0.32449,8.1511e-05,8.1511e-05,35.4068,
20,0.33176,6.5934e-05,6.5934e-05,35.4081,
21,0.33953,5.4257e-05,5.4257e-05,35.4093,
22,0.3484,2.0198e-05,2.0198e-05,35.4136,
23,0.35697,1.2445e-05,1.2445e-05,35.415,
24,0.36496,9.7107e-06,9.7107e-06,35.4156,
25,0.37242,7.7648e-06,7.7648e-06,35.4161,
26,0.38022,6.276e-06,6.276e-06,35.4165,
27,0.38767,5.1533e-06,5.1533e-06,35.4169,
28,0.39772,1.5659e-06,1.5659e-06,35.4184,
29,0.40627,1.1834e-06,1.1834e-06,35.4187,
30,0.41438,9.3588e-07,9.3588e-07,35.4188,
