"iter","time","maxviolation","meanviolation","cost",
0,0,11.6069,11.6069,410.3132,
1,0.264,0.10374,0.10374,140.5234,
2,0.61797,0.043346,0.043346,127.9498,
3,0.9226,0.019165,0.019165,124.9324,
4,1.2754,0.018058,0.018058,120.6013,
5,1.7476,0.011626,0.011626,114.0567,
6,1.7581,0.0091736,0.0091736,114.061,
7,1.7677,0.0072877,0.0072877,114.0647,
8,1.7768,0.005843,0.005843,114.0678,
9,1.7861,0.0047479,0.0047479,114.0705,
10,1.8,0.001425,0.001425,114.0815,
11,1.8111,0.0011179,0.0011179,114.0831,
12,1.8224,0.00088088,0.00088088,114.0844,
13,1.8346,0.0006983,0.0006983,114.0855,
14,1.8467,0.00055823,0.00055823,114.0865,
15,1.8563,0.00045175,0.00045175,114.0874,
16,1.8672,0.00037217,0.00037217,114.0881,
17,1.8802,0.00010641,0.00010641,114.0912,
18,1.8901,8.4135e-05,8.4135e-05,114.0916,
19,1.9005,6.6603e-05,6.6603e-05,114.092,
20,1.9106,5.321e-05,5.321e-05,114.0923,
21,1.9213,4.3011e-05,4.3011e-05,114.0926,
22,1.9309,3.5322e-05,3.5322e-05,114.0928,
23,1.9475,8.9069e-06,8.9069e-06,114.0938,
24,1.9607,8.135e-06,8.135e-06,114.0939,
25,1.9709,6.4056e-06,6.4056e-06,114.094,
26,1.9822,5.0992e-06,5.0992e-06,114.0941,
27,1.9935,4.1021e-06,4.1021e-06,114.0942,
28,2.0049,3.3479e-06,3.3479e-06,114.0942,
29,2.0165,3.4511e-07,3.4511e-07,114.0947,
30,2.0278,7.3492e-07,7.3492e-07,114.0946,
