"iter","time","maxviolation","meanviolation","cost",
0,0,17.356,17.356,604.4755,
1,0.2398,0.33486,0.33486,332.497,
2,0.48234,0.0288,0.0288,327.1202,
3,0.49012,0.022649,0.022649,327.1287,
4,0.49719,0.017907,0.017907,327.136,
5,0.504,0.014246,0.014246,327.1423,
6,0.51059,0.011437,0.011437,327.1478,
7,0.51742,0.0092949,0.0092949,327.1523,
8,0.52418,0.0076785,0.0076785,327.1562,
9,0.53497,0.0021587,0.0021587,327.1741,
10,0.54291,0.0017026,0.0017026,327.1763,
11,0.55119,0.0013519,0.0013519,327.1782,
12,0.55913,0.0010824,0.0010824,327.1799,
13,0.56755,0.00087624,0.00087624,327.1813,
14,0.57552,0.00071997,0.00071997,327.1825,
15,0.58549,0.00020666,0.00020666,327.1878,
16,0.59324,0.00016295,0.00016295,327.1885,
17,0.60104,0.00012917,0.00012917,327.1891,
18,0.60861,0.00010318,0.00010318,327.1896,
19,0.6156,8.3139e-05,8.3139e-05,327.1901,
20,0.62218,6.817e-05,6.817e-05,327.1905,
21,0.64007,2.0299e-05,2.0299e-05,327.1921,
22,0.64809,1.5599e-05,1.5599e-05,327.1923,
23,0.65545,1.2346e-05,1.2346e-05,327.1925,
24,0.66287,9.8435e-06,9.8435e-06,327.1927,
25,0.67011,7.9273e-06,7.9273e-06,327.1928,
26,0.67769,6.4667e-06,6.4667e-06,327.1929,
27,0.68493,5.3643e-06,5.3643e-06,327.193,
28,0.6944,1.7834e-06,1.7834e-06,327.1934,
29,0.70222,1.1291e-06,1.1291e-06,327.1935,
30,0.70999,9.3713e-07,9.3713e-07,327.1936,
