"iter","time","maxviolation","meanviolation","cost",
0,0,65.6159,65.6159,111.0634,
1,0.25295,0.072737,0.072737,32.9016,
2,0.38724,0.076463,0.076463,28.8912,
3,0.40067,0.022331,0.022331,28.9479,
4,0.40847,0.017554,0.017554,28.9554,
5,0.41622,0.013867,0.013867,28.962,
6,0.424,0.011029,0.011029,28.9676,
7,0.43171,0.0088525,0.0088525,28.9725,
8,0.46666,0.0071859,0.0071859,28.9765,
9,0.47927,0.002139,0.002139,28.9935,
10,0.4865,0.0016803,0.0016803,28.9958,
11,0.49406,0.0013254,0.0013254,28.9979,
12,0.50126,0.001052,0.001052,28.9996,
13,0.50911,0.00084234,0.00084234,29.0011,
14,0.51633,0.00068314,0.00068314,29.0024,
15,0.52763,0.00020657,0.00020657,29.0076,
16,0.53516,0.00016193,0.00016193,29.0083,
17,0.54298,0.00012749,0.00012749,29.009,
18,0.5505,0.00010093,0.00010093,29.0095,
19,0.55779,8.0521e-05,8.0521e-05,29.01,
20,0.56468,6.5074e-05,6.5074e-05,29.0104,
21,0.57219,5.3478e-05,5.3478e-05,29.0107,
22,0.58038,2.1379e-05,2.1379e-05,29.0119,
23,0.58892,1.2397e-05,1.2397e-05,29.0124,
24,0.59613,9.602e-06,9.602e-06,29.0126,
25,0.60378,7.6751e-06,7.6751e-06,29.0127,
26,0.61101,6.1958e-06,6.1958e-06,29.0129,
27,0.6185,5.0796e-06,5.0796e-06,29.013,
28,0.62634,1.2388e-06,1.2388e-06,29.0135,
29,0.63423,1.1914e-06,1.1914e-06,29.0135,
30,0.64208,9.2523e-07,9.2523e-07,29.0135,
