"iter","time","maxviolation","meanviolation","cost",
0,0,30.2742,30.2742,394.4259,
1,0.2376,0.07049,0.07049,155.5061,
2,0.47894,0.041702,0.041702,141.5409,
3,0.64504,0.089486,0.089486,124.3711,
4,0.67128,0.021363,0.021363,124.4589,
5,0.67918,0.017075,0.017075,124.4678,
6,0.68715,0.013777,0.013777,124.4754,
7,0.69519,0.011301,0.011301,124.4818,
8,0.70858,0.0033108,0.0033108,124.5098,
9,0.71632,0.0026065,0.0026065,124.5135,
10,0.72385,0.0020609,0.0020609,124.5168,
11,0.73117,0.0016403,0.0016403,124.5196,
12,0.73876,0.0013188,0.0013188,124.522,
13,0.74607,0.001076,0.001076,124.524,
14,0.75793,0.0003192,0.0003192,124.5326,
15,0.76725,0.0002502,0.0002502,124.5338,
16,0.77538,0.00019785,0.00019785,124.5348,
17,0.78271,0.00015727,0.00015727,124.5357,
18,0.78988,0.00012624,0.00012624,124.5364,
19,0.79708,0.00010264,0.00010264,124.5371,
20,0.80822,3.0629e-05,3.0629e-05,124.5397,
21,0.81553,2.3842e-05,2.3842e-05,124.5401,
22,0.82312,1.8802e-05,1.8802e-05,124.5404,
23,0.83041,1.4924e-05,1.4924e-05,124.5407,
24,0.83803,1.1967e-05,1.1967e-05,124.5409,
25,0.84532,9.7228e-06,9.7228e-06,124.5411,
26,0.8528,8.0376e-06,8.0376e-06,124.5413,
27,0.86355,2.7746e-06,2.7746e-06,124.542,
28,0.87182,1.7838e-06,1.7838e-06,124.5421,
29,0.87981,1.4407e-06,1.4407e-06,124.5422,
30,0.88801,1.1475e-06,1.1475e-06,124.5423,
