"iter","time","maxviolation","meanviolation","cost",
0,0,45.9602,45.9602,153.8254,
1,0.24241,0.076935,0.076935,105.5146,
2,0.47975,0.004767,0.004767,43.1713,
3,0.70661,0.049207,0.049207,35.7344,
4,0.7156,0.030401,0.030401,35.7608,
5,0.72341,0.022684,0.022684,35.774,
6,0.73072,0.018376,0.018376,35.7824,
7,0.73961,0.012277,0.012277,35.7962,
8,0.74694,0.0094621,0.0094621,35.8037,
9,0.75476,0.0077994,0.0077994,35.8086,
10,0.7624,0.0053308,0.0053308,35.8171,
11,0.77035,0.0041399,0.0041399,35.8219,
12,0.77797,0.0034312,0.0034312,35.8251,
13,0.78532,0.0023638,0.0023638,35.8307,
14,0.79226,0.001841,0.001841,35.8338,
15,0.79947,0.0015284,0.0015284,35.8359,
16,0.80743,0.0010543,0.0010543,35.8396,
17,0.8166,0.00082239,0.00082239,35.8417,
18,0.82552,0.00068353,0.00068353,35.8431,
19,0.83397,0.00047215,0.00047215,35.8456,
20,0.84172,0.0003683,0.0003683,35.847,
21,0.85036,0.00030605,0.00030605,35.8479,
22,0.8587,0.00021135,0.00021135,35.8496,
23,0.8664,0.00016503,0.00016503,35.8505,
24,0.87269,0.00015388,0.00015388,35.8507,
25,0.88054,0.00011512,0.00011512,35.8517,
26,0.88649,0.00011529,0.00011529,35.8516,
27,0.8945,7.3307e-05,7.3307e-05,35.8529,
28,0.90064,7.3456e-05,7.3456e-05,35.8528,
29,0.90874,4.2638e-05,4.2638e-05,35.854,
30,0.91587,4.1127e-05,4.1127e-05,35.854,
