"iter","time","maxviolation","meanviolation","cost",
0,0,132.4814,132.4814,265.2164,
1,0.31657,0.060559,0.060559,44.3797,
2,0.6922,0.049236,0.049236,24.913,
3,1.0923,0.036829,0.036829,24.8484,
4,1.1042,0.030041,0.030041,24.8528,
5,1.1172,0.024924,0.024924,24.8565,
6,1.1309,0.0069759,0.0069759,24.8743,
7,1.1421,0.0055251,0.0055251,24.8765,
8,1.1529,0.0043954,0.0043954,24.8784,
9,1.1615,0.0035264,0.0035264,24.8801,
10,1.1704,0.002865,0.002865,24.8815,
11,1.1804,0.0023627,0.0023627,24.8826,
12,1.1979,0.00067444,0.00067444,24.8881,
13,1.2124,0.00057409,0.00057409,24.8886,
14,1.2228,0.00047701,0.00047701,24.8891,
15,1.2331,0.00033898,0.00033898,24.8899,
16,1.2437,0.00029432,0.00029432,24.8902,
17,1.253,0.00024489,0.00024489,24.8905,
18,1.2693,6.7415e-05,6.7415e-05,24.8923,
19,1.2776,5.913e-05,5.913e-05,24.8925,
20,1.2873,4.0139e-05,4.0139e-05,24.8928,
21,1.296,3.6336e-05,3.6336e-05,24.8929,
22,1.3049,2.8838e-05,2.8838e-05,24.893,
23,1.3142,2.6004e-05,2.6004e-05,24.8931,
24,1.3251,8.7775e-06,8.7775e-06,24.8936,
25,1.3366,4.2993e-06,4.2993e-06,24.8938,
26,1.3469,4.0925e-06,4.0925e-06,24.8938,
27,1.3558,3.4522e-06,3.4522e-06,24.8939,
28,1.3658,3.0051e-06,3.0051e-06,24.8939,
29,1.3751,2.395e-06,2.395e-06,24.8939,
30,1.3868,1.5958e-06,1.5958e-06,24.894,
