"iter","time","maxviolation","meanviolation","cost",
0,0,1.1732,1.1732,54.9914,
1,0.10788,3.5943,3.5943,29.8826,
2,0.1983,0.24222,0.24222,34.8027,
3,1.4058,0.00033516,0.00033516,35.5033,
4,1.5072,0.00033945,0.00033945,35.5032,
5,1.519,0.00033945,0.00033945,35.5032,
6,1.5308,0.00033945,0.00033945,35.5032,
7,1.5425,0.00033945,0.00033945,35.5032,
8,1.5541,0.00033945,0.00033945,35.5032,
9,1.5654,0.00033945,0.00033945,35.5032,
10,1.5771,0.00033945,0.00033945,35.5032,
11,1.5889,0.00033945,0.00033945,35.5032,
12,1.6006,0.00033945,0.00033945,35.5032,
13,1.6119,0.00033945,0.00033945,35.5032,
14,1.6236,0.00033945,0.00033945,35.5032,
15,1.6354,0.00033945,0.00033945,35.5032,
16,1.647,0.00033945,0.00033945,35.5032,
17,1.6598,0.00033945,0.00033945,35.5032,
18,1.6734,0.00033945,0.00033945,35.5032,
19,1.6883,0.00033945,0.00033945,35.5032,
20,1.7047,0.00033945,0.00033945,35.5032,
21,1.7216,0.00033945,0.00033945,35.5032,
22,1.7404,0.00033945,0.00033945,35.5032,
23,1.7601,0.00033945,0.00033945,35.5032,
24,1.7817,0.00033945,0.00033945,35.5032,
25,1.8035,0.00033945,0.00033945,35.5032,
26,1.827,0.00033945,0.00033945,35.5032,
27,1.8524,0.00033945,0.00033945,35.5032,
28,1.8781,0.00033945,0.00033945,35.5032,
29,1.9035,0.00033945,0.00033945,35.5032,
30,1.9289,0.00033945,0.00033945,35.5032,
