"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,782.4069,3407.6606,5.4749e-05,NaN,NaN,NaN,NaN,1,2212.9772,2210.4907,1146.6954,
1,760.3865,3996.7106,0.1086,0.0078125,0,5.1726,1,57.2666,627.3448,625.9484,327.412,
2,757.6688,44.4246,0.18063,0.5,0,0.42925,1,57.2666,563.973,562.6123,294.2635,
3,743.8638,39.6586,0.26697,0.25,0,0.49413,1,57.2666,548.7723,546.8771,285.5603,
4,611.4133,32.1029,0.33949,1,0,4.189,1,57.2666,407.247,405.3258,211.8063,
5,545.1165,37.9476,0.4228,1,0,7.1319,1,57.2666,33.5684,0.49587,0.24794,
6,523.8705,34.4481,0.50009,0.125,0,1.3748,1,57.2666,32.3229,0.38318,0.19159,
7,523.4256,31.8867,0.58531,0.03125,0,0.019334,1,57.2666,32.2807,0.38567,0.19283,
8,523.1482,32.4739,0.65991,0.015625,0,0.012918,1,57.2666,32.2637,0.38678,0.19339,
9,522.8642,32.6402,0.73428,0.015625,0,0.013345,1,57.2666,32.2489,0.38865,0.19433,
10,522.3685,29.3499,0.80908,0.03125,0,0.020115,1,57.2666,32.2004,0.39289,0.19644,
11,519.3479,38.2169,0.88684,0.015625,0,0.67816,1,57.2666,31.971,0.37323,0.18662,
12,515.9074,314.4167,0.96249,0.0078125,0,1.064,1,57.2666,31.6266,0.23149,0.11575,
13,512.7796,351.9177,1.0381,0.0039063,0,1.0075,1,57.2666,31.696,0.055628,0.027814,
14,512.8882,80.895,1.1204,0.03125,0,0.8943,1,57.2666,31.6556,0.028084,0.014042,
15,511.419,243365.9872,1.1984,1.1921e-07,0,0.34963,1,100902.7509,31.4676,0.025646,0.012823,
16,511.3022,30.591,1.2714,1,0,0.010739,1,100902.7509,31.4723,0.0065819,0.0032909,
17,511.2802,30.9723,1.3467,0.0078125,0,0.00091841,1,100902.7509,31.4695,0.0065605,0.0032802,
18,511.2334,31.6393,1.4249,0.03125,0,0.0019657,1,100902.7509,31.464,0.006501,0.0032505,
19,511.2077,32.2256,1.4999,0.015625,0,0.0011171,1,100902.7509,31.4615,0.0064507,0.0032253,
20,511.1817,32.8736,1.5769,0.015625,0,0.0011585,1,100902.7509,31.4592,0.0064079,0.003204,
21,511.1547,33.732,1.653,0.015625,0,0.0012522,1,100902.7509,31.4573,0.0063792,0.0031896,
22,511.126,34.9625,1.7273,0.015625,0,0.0013919,1,100902.7509,31.4557,0.0063723,0.0031862,
23,511.1104,36.4815,1.8033,0.0078125,0,0.00081287,1,100902.7509,31.455,0.0063559,0.003178,
24,511.0948,38.0043,1.8817,0.0078125,0,0.00085215,1,100902.7509,31.4546,0.006344,0.003172,
25,511.0864,39.932,1.9658,0.0039063,0,0.00048609,1,100902.7509,31.4545,0.0063319,0.0031659,
26,511.0781,41.5781,2.0554,0.0039063,0,0.00050118,1,100902.7509,31.4544,0.0063207,0.0031604,
27,511.0692,43.7673,2.1546,0.0039063,0,0.00055378,1,100902.7509,31.4544,0.0063128,0.0031564,
28,511.0596,47.0282,2.2418,0.0039063,0,0.00063689,1,100902.7509,31.4545,0.0063106,0.0031553,
29,511.0539,52.2613,2.3442,0.0019531,0,0.00039265,1,100902.7509,31.4546,0.0063069,0.0031534,
30,511.0481,57.1946,2.4291,0.0019531,0,0.00042426,1,100902.7509,31.4547,0.0063047,0.0031523,
31,511.0446,64.6848,2.5068,0.00097656,0,0.00025849,1,100902.7509,31.4548,0.0063023,0.0031511,
32,511.041,71.3174,2.6152,0.00097656,0,0.00027791,1,100902.7509,31.4549,0.0063005,0.0031503,
33,511.0374,70.3027,2.692,0.00097656,0,0.00028799,1,100902.7509,31.455,0.0062991,0.0031495,
34,511.0339,55.1094,2.7694,0.00097656,0,0.00028322,1,100902.7509,31.4551,0.0062975,0.0031487,
35,511.0305,35.5029,2.8464,0.00097656,0,0.00027887,1,100902.7509,31.4552,0.0062957,0.0031479,
36,511.0266,27.8557,2.9225,0.00097656,0,0.00027776,1,100902.7509,31.4551,0.006294,0.003147,
37,510.6007,28.6379,3,0.0039063,0,0.048228,1,100902.7509,31.4017,0.0062947,0.0031474,
38,510.0024,189.2149,3.0775,0.00097656,0,0.62043,1,100902.7509,31.3584,0.001383,0.00069148,
39,509.5017,86.8587,3.1606,0.0039063,0,0.2063,1,100902.7509,31.2518,0.00031693,0.00015847,
40,509.0859,133.2981,3.2346,0.00097656,0,0.1753,1,100902.7509,31.23,2.5594e-05,1.2797e-05,
41,509.0853,37.2102,3.3436,0.015625,0,6.2882e-05,1,100902.7509,31.23,2.5417e-05,1.2708e-05,
