"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,10.0819,5.7768,132.998,16.1471,
1,0.37236,0.017449,0.0087245,83.8979,11.3029,
2,0.69482,0.096255,0.048127,35.6628,4.8589,
3,0.99747,0.034099,0.01705,23.256,3.3405,
4,1.0709,0.045308,0.022654,22.4807,3.1767,
5,1.0789,0.030784,0.015392,22.5063,3.1778,
6,1.0864,0.023831,0.011916,22.5206,3.1782,
7,1.0934,0.019733,0.0098667,22.5301,3.1785,
8,1.1012,0.013546,0.0067732,22.5466,3.1791,
9,1.1557,0.010507,0.0052534,22.5559,3.169,
10,1.1627,0.008727,0.0043635,22.5621,3.1693,
11,1.1713,0.0060195,0.0030098,22.5729,3.1699,
12,1.1787,0.0046967,0.0023484,22.5791,3.1701,
13,1.1858,0.0039027,0.0019513,22.5832,3.1703,
14,1.1945,0.0026938,0.0013469,22.5904,3.1706,
15,1.2028,0.0021032,0.0010516,22.5945,3.1708,
16,1.2115,0.0017478,0.0008739,22.5973,3.1709,
17,1.219,0.0012073,0.00060365,22.6021,3.1711,
18,1.2308,0.00094205,0.00047103,22.6048,3.1712,
19,1.2441,0.00078297,0.00039148,22.6067,3.1712,
20,1.2562,0.00054097,0.00027048,22.6099,3.1714,
21,1.2635,0.00042211,0.00021106,22.6117,3.1715,
22,1.271,0.00035083,0.00017542,22.613,3.1715,
23,1.2784,0.00024241,0.00012121,22.6151,3.1716,
24,1.2849,0.00021418,0.00010709,22.6157,3.1716,
25,1.2915,0.00015184,7.5918e-05,22.6173,3.1717,
26,1.2966,0.00015127,7.5637e-05,22.6173,3.1716,
27,1.3055,9.1787e-05,4.5893e-05,22.6192,3.1717,
28,1.3109,9.174e-05,4.587e-05,22.6192,3.1716,
29,1.3198,4.9936e-05,2.4968e-05,22.6209,3.1716,
30,1.3251,4.9717e-05,2.4859e-05,22.6209,3.1716,
