"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,28.189,21.1994,41.7566,32.6686,
1,0.10335,1.1989,0.61137,30.5936,4.5162,
2,0.1723,0.97364,0.51859,30.8037,4.4024,
3,0.24767,0.777,0.39983,31.9617,6.2161,
4,0.60452,0.026807,0.013403,39.3739,5.9355,
5,0.88186,0.012649,0.0063246,32.9041,6.2468,
6,0.91567,0.012649,0.0063246,32.9041,6.2506,
7,1.1468,0.13203,0.066335,33.1545,5.2114,
8,2.1415,0.0054762,0.0027381,34.4384,5.221,
9,2.5621,0.0044307,0.0022153,33.5929,5.9444,
10,3.5472,0.0075821,0.003791,35.6665,6.1291,
11,4.1128,0.18596,0.09504,33.8607,3.7635,
12,4.4742,0.34205,0.17115,32.7238,5.0619,
13,4.5503,0.015586,0.0077929,32.5954,5.0319,
14,5.541,0.16556,0.084168,36.8684,6.0989,
15,5.5827,0.0027728,0.0013864,36.8677,6.1043,
16,5.6094,0.0027728,0.0013864,36.8677,6.0991,
17,5.6832,0.22546,0.11324,35.4305,6.4794,
18,5.7731,0.0012371,0.00061855,35.3329,6.5546,
19,5.7931,0.28064,0.14094,35.3329,6.5546,
20,5.8162,0.42419,0.21271,35.3329,6.5546,
21,5.8951,0.0040555,0.0020277,36.9898,7.5752,
22,5.9189,0.0040555,0.0020277,36.9898,7.5752,
23,5.9425,0.0040555,0.0020277,36.9898,7.5752,
24,5.9679,0.0040555,0.0020277,36.9898,7.5752,
25,5.9901,0.0040555,0.0020277,36.9898,7.5752,
26,6.0132,0.0040555,0.0020277,36.9898,7.5752,
27,6.0358,0.0040555,0.0020277,36.9898,7.5752,
28,6.0569,0.0040555,0.0020277,36.9898,7.5752,
29,6.0853,0.0040555,0.0020277,36.9898,7.5752,
30,6.1039,0.0040555,0.0020277,36.9898,7.5752,
