"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,3765.8284,1953.5224,224.3749,3768.4945,
1,0.43523,1.3644,0.68222,167.2334,16.6449,
2,0.80792,0.27895,0.13947,76.216,10.6696,
3,0.94338,0.19592,0.11885,61.7576,9.0051,
4,0.99269,0.46538,0.2377,54.3316,6.7241,
5,1.0334,0.017572,0.0087858,53.5408,6.061,
6,1.1184,0.030844,0.015422,52.0097,5.4451,
7,1.1409,0.27027,0.14992,52.0109,5.445,
8,1.1667,0.39433,0.21001,52.0151,5.4806,
9,1.1968,0.6177,0.31109,52.0492,5.4472,
10,1.2102,0.13687,0.070662,52.0492,5.4472,
11,1.2757,0.1506,0.081703,51.1509,5.3268,
12,1.2833,0.012778,0.0063888,51.151,5.3268,
13,1.3442,0.0037,0.00185,51.1829,5.3296,
14,1.3603,0.013099,0.0083994,51.1829,5.3276,
15,1.3969,0.003072,0.001536,51.1859,5.3451,
16,1.4567,0.17777,0.098488,51.8112,5.4798,
17,1.5135,0.0010822,0.00054111,50.9278,5.3396,
18,1.5335,0.00079208,0.00039604,50.9307,5.3461,
19,1.6163,0.0026703,0.0013351,50.6324,5.2769,
20,1.6316,0.0026703,0.0013351,50.6324,5.2756,
21,1.6815,0.14635,0.073924,50.1302,5.2544,
22,1.6972,0.64621,0.32385,50.1302,5.2762,
23,1.72,0.0013156,0.00065779,50.1316,5.2588,
24,1.7375,0.038705,0.02001,50.1316,5.2544,
25,1.7528,0.027119,0.014217,50.1316,5.2554,
26,1.7679,0.13355,0.067412,50.1319,5.2707,
27,1.8076,0.0027544,0.0013772,50.1271,5.2543,
28,1.8368,0.0032845,0.0016422,50.1249,5.2542,
29,1.8499,0.21976,0.11061,50.1337,5.2878,
30,1.8655,0.57869,0.29007,50.1337,5.2544,
