"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,6100.8374,3113.4764,5942.0374,6102.2102,
1,0.88229,9.6104,4.8052,5368.8109,96.4428,
2,1.5357,0.15038,0.07519,4644.7317,34.4612,
3,2.2225,0.027581,0.013791,4551.5084,24.6787,
4,2.8297,0.013217,0.0066084,4503.4731,19.0432,
5,3.4316,0.0089519,0.004476,4462.0146,16.864,
6,4.0173,0.007028,0.003514,4429.0498,14.5447,
7,4.6467,0.0072067,0.0036033,4409.0476,15.2567,
8,5.2538,0.015317,0.0076587,4395.6368,16.6153,
9,5.2958,0.38255,0.19571,4395.6762,16.5785,
10,5.4057,0.0014201,0.00071007,4394.1826,15.932,
11,5.4608,0.33156,0.16609,4394.1918,15.9256,
12,5.4844,0.020891,0.010558,4394.2031,15.9137,
13,5.6141,0.3998,0.20002,4392.9907,16.2052,
14,5.6554,0.00024067,0.00012033,4392.9907,16.2037,
15,5.8288,9.9853e-06,4.9926e-06,4392.0696,16.4603,
16,5.9147,0.1825,0.091256,4392.0633,16.4643,
17,5.9424,4.8977e-06,2.4489e-06,4392.0692,16.4706,
18,5.9612,4.614e-06,2.307e-06,4392.0684,16.4707,
19,5.9809,3.4183e-06,1.7091e-06,4392.0684,16.4705,
20,5.9925,2.0552e-06,1.0276e-06,4392.0687,16.4701,
21,6.0313,3.6898e-06,1.8449e-06,4391.9354,16.4994,
22,6.0587,3.6898e-06,1.8449e-06,4391.9354,16.4994,
23,6.1081,0.00010228,5.1138e-05,4391.952,16.4877,
24,6.1281,3.6775e-07,1.8387e-07,4391.9388,16.4968,
25,6.1805,5.4817e-07,2.7409e-07,4391.9365,16.5025,
26,6.1939,1.5246e-07,7.6232e-08,4391.9371,16.498,
27,6.2145,0.15413,0.077068,4391.9371,16.498,
28,6.2283,1.0424e-07,5.2119e-08,4391.9372,16.5009,
29,6.2427,0.24085,0.12043,4391.9373,16.4978,
30,6.2693,2.1332e-09,1.0666e-09,4391.9376,16.5012,
