"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,1579.3795,8603.333,6.0035e-05,NaN,NaN,NaN,NaN,1,3992.8021,3991.0798,2035.4329,
1,1574.0247,1494.9986,0.28749,1,0,2.8659,1,11.2958,555.3095,552.3488,280.2939,
2,1565.5766,39966.7975,0.55497,3.0518e-05,0,2.4043,1,755.8487,383.6236,379.9554,193.4876,
3,1565.3992,1483.079,0.84795,0.5,0,0.17341,1,755.8487,343.8844,339.8306,173.1566,
4,1560.2251,427.4387,1.1183,0.5,0,1.3808,1,755.8487,145.4979,133.9702,68.3955,
5,1537.8936,187.2931,1.3676,0.125,0,1.2359,1,755.8487,89.7315,69.1573,35.5406,
6,1524.0321,128.698,1.6285,0.0078125,0,1.2239,1,755.8487,71.9939,42.8028,22.0091,
7,1514.8528,5993.5788,1.9078,6.1035e-05,0,0.63016,1,755.8487,66.4627,31.9088,16.6571,
8,1505.9977,2075.2489,2.1714,0.125,0,0.84458,1,755.8487,59.2225,6.8599,3.7755,
9,1501.7884,743.7248,2.4918,0.015625,0,0.74554,1,755.8487,58.9617,0.30824,0.15412,
10,1496.7369,5556.5776,2.7357,0.00012207,0,1.2456,1,1570.8936,59.4897,0.030474,0.015237,
11,1496.8623,58.4304,3.004,1,0,0.010002,1,1570.8936,59.4618,0.010471,0.0052353,
12,1494.3226,5440.1845,3.2976,3.0518e-05,0,0.38923,1,3344.5386,59.8276,0.0065468,0.0032734,
13,1494.3859,59.5039,3.5298,1,0,0.0052173,1,3344.5386,59.8142,0.0028427,0.0014214,
14,1490.8023,172216.4246,3.8194,1.1921e-07,0,0.34015,1,214251.4243,60.3456,0.0016214,0.00081068,
15,1489.9379,21776.1568,4.0875,0.0625,0,0.24472,1,214251.4243,60.4469,0.00010191,5.0955e-05,
16,1489.4511,2274.1302,4.3525,0.00097656,0,0.17249,1,214251.4243,60.4583,2.6679e-05,1.3339e-05,
17,1489.1272,593.5737,4.5923,0.0039063,0,0.12248,1,214251.4243,60.4612,8.9103e-06,4.4551e-06,
18,1488.3057,60.2036,4.8497,0.0078125,0,0.061913,1,214251.4243,60.5116,1.2474e-06,6.2369e-07,
19,1488.1243,210455.2767,5.11,4.7684e-07,0,0.03609,1,12315946.4819,60.5597,7.5279e-07,3.764e-07,
20,1488.2404,105.2117,5.3477,0.015625,0,0.039669,1,12315946.4819,60.5533,8.3558e-09,4.1779e-09,
21,1488.1013,12063.2107,5.5873,1.5259e-05,0,0.013248,1,12315946.4819,60.5687,8.3677e-09,4.1838e-09,
22,1488.1013,14779.9837,5.8624,0.00048828,0,3.2884e-08,-6,12315946.4819,60.5687,8.3652e-09,4.1826e-09,
