"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,1481.5415,6126.8326,5.626e-05,NaN,NaN,NaN,NaN,1,7175.702,7168.9909,3724.4795,
1,1468.9083,1649.9232,0.077367,0.0078125,0,2.2887,1,7.538,6498.4722,6492.4897,3374.6669,
2,1490.9228,400.9665,0.15083,1,0,1.5429,1,46.363,3347.4414,3344.4737,1737.0958,
3,1476.2456,89.4076,0.22582,1,0,2.5833,1,46.363,2883.6555,2879.9981,1503.363,
4,1322.7404,144.1407,0.29993,0.0625,0,8.8838,1,46.363,2337.7751,2334.7638,1221.0866,
5,1301.9605,40.2659,0.377,1,0,1.3373,1,46.363,1649.2633,1646.143,863.8483,
6,1208.3086,32.6912,0.48152,1,0,3.1899,1,46.363,572.9239,570.6879,302.6182,
7,1170.1568,39.1106,0.55641,0.125,0,2.1853,1,46.363,568.8217,566.3433,299.9578,
8,1157.446,258.0211,0.63272,0.0078125,0,2.3233,1,46.363,497.4094,495.6101,263.4902,
9,1157.3387,38.241,0.71244,0.0078125,0,0.065491,1,46.363,496.2521,494.2612,262.8087,
10,1157.2412,45.0513,0.79372,0.00048828,0,0.022387,1,46.363,496.6424,494.109,262.7348,
11,1157.2402,240.5541,0.88002,9.5367e-07,0,0.00015692,1,46.363,496.9622,494.1026,262.7316,
12,1179.6997,372.2299,0.97576,0.0078125,0,3.0884,1,46.363,51.3108,35.1079,21.9599,
13,1177.7348,704.4202,1.0693,0.00048828,0,0.13734,1,46.363,46.8646,27.1012,18.4563,
14,1180.4389,42.8946,1.1443,1,0,0.2486,1,46.363,36.3544,3.0508,1.5254,
15,1165.548,56.9856,1.2182,0.0625,0,1.2718,1,46.363,36.7015,2.4849,1.2425,
16,1164.8611,75.7942,1.2943,0.0019531,0,0.076669,1,46.363,36.7917,2.487,1.2435,
17,1164.8198,111.4678,1.3843,0.00012207,0,0.0028152,1,46.363,36.8028,2.4872,1.2436,
18,1158.9298,50.019,1.4612,0.125,0,1.5465,1,46.363,35.2251,0.35779,0.17889,
19,1128.1615,44.2167,1.534,0.25,0,1.6997,1,46.363,34.8998,0.73132,0.36566,
20,1128.1387,30.7856,1.6083,0.00024414,0,0.0025387,1,46.363,34.9075,0.73138,0.36569,
21,1121.362,238.962,1.688,0.0078125,0,1.749,1,46.363,33.1001,0.54323,0.27162,
22,1121.0299,38.206,1.7633,0.03125,0,0.01838,1,46.363,33.1637,0.54316,0.27158,
23,1098.0936,37.8592,1.8382,0.25,0,1.4408,1,46.363,28.522,0.019286,0.0096428,
24,1095.3808,140.7259,1.9136,0.0078125,0,0.72396,1,48.9113,28.4916,0.0051304,0.0025652,
25,1095.3683,27.5981,1.9984,0.015625,0,0.0019246,1,48.9113,28.4959,0.0052392,0.0026196,
26,1093.8124,16388.0833,2.0757,3.8147e-06,0,0.53416,1,32023.7997,28.4776,0.0013014,0.00065068,
27,1093.6128,1326.7126,2.1485,0.0625,0,0.26025,1,32023.7997,28.3956,3.168e-05,1.584e-05,
28,1093.5268,123762.977,2.2309,4.7684e-07,0,0.094613,1,7130855.9571,28.4019,1.5063e-06,7.5316e-07,
29,1093.5256,26.1472,2.3071,1,0,0.00012081,1,7130855.9571,28.4023,7.4906e-07,3.7453e-07,
30,1093.5255,2024.8516,2.3853,3.7253e-09,0,3.1462e-07,1,7130855.9571,28.4023,7.4906e-07,3.7453e-07,
