"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,41.8257,20.3413,9.7038e-05,NaN,NaN,NaN,NaN,1,9.9127,5.726,4.0387,
1,30.8377,120.6447,0.018361,0.03125,0,2.1794,1,26.218,8.0872,2.8496,1.9418,
2,32.5521,429.5979,0.026586,0.25,0,3.4251,1,82.2229,8.881,2.0607,1.3272,
3,32.1378,12.7742,0.034279,0.125,0,0.22581,1,82.2229,8.7969,2.149,1.1875,
4,30.3896,6.5713,0.042153,1,0,0.55158,1,82.2229,7.292,0.83897,0.41948,
5,29.4061,6.3691,0.049686,0.25,0,1.561,1,82.2229,5.5616,0.086015,0.043007,
6,28.0875,79.4531,0.060078,0.0039063,0,0.9522,1,89.3899,4.5268,0.030702,0.015351,
7,28.1408,3.9188,0.068547,1,0,0.03922,1,89.3899,4.5216,0.010369,0.0051844,
8,27.3885,3.2795,0.077316,0.25,0,0.49507,1,89.3899,3.9288,0.0038317,0.0019158,
9,26.5695,9.5236,0.085953,0.5,0,0.63785,1,89.3899,2.928,0.0064268,0.0032134,
10,26.6212,192.012,0.096958,0.00024414,0,0.48838,1,648.095,3.2029,0.0051868,0.0025934,
11,26.9521,25.7181,0.10959,0.125,0,0.38847,1,648.095,3.9668,0.00016615,8.3076e-05,
12,26.849,435.6863,0.1199,0.00097656,0,0.20806,1,14593.9765,3.7841,5.158e-05,2.579e-05,
13,26.9062,141.8804,0.12895,0.015625,0,0.14801,1,14593.9765,3.8873,1.4936e-05,7.4682e-06,
14,26.8939,47.4402,0.13921,0.0039063,0,0.087168,1,14593.9765,3.9254,5.0002e-06,2.5001e-06,
15,26.888,24.8822,0.14953,0.0078125,0,0.082899,1,14593.9765,3.8863,1.653e-06,8.2648e-07,
16,26.7718,22848.7941,0.16352,9.5367e-07,0,0.073776,1,11637535.1268,3.6946,2.0235e-07,1.0117e-07,
17,26.772,4.9684,0.17156,1,0,0.00013975,1,11637535.1268,3.6946,1.2334e-07,6.1672e-08,
18,26.7316,3.6335,0.18119,0.03125,0,0.028034,1,11637535.1268,3.6379,5.0955e-08,2.5478e-08,
19,26.7316,6.0188,0.19467,7.6294e-06,0,1.1791e-06,1,11637535.1268,3.6379,5.0963e-08,2.5482e-08,
