"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,18.1485,11.5365,52.9639,21.6879,
1,0.16302,0.71565,0.35783,27.7715,3.7341,
2,0.2335,0.043983,0.021991,28.762,2.9933,
3,0.24345,0.043983,0.021991,28.762,2.9933,
4,0.25331,0.043983,0.021991,28.762,2.9933,
5,0.42976,0.0034709,0.0017354,28.9662,2.8012,
6,0.44283,0.0034709,0.0017354,28.9662,2.8012,
7,0.45535,0.0034709,0.0017354,28.9662,2.8012,
8,0.46783,0.0034709,0.0017354,28.9662,2.8012,
9,0.48034,0.0034709,0.0017354,28.9662,2.8012,
10,0.49248,0.0034709,0.0017354,28.9662,2.8012,
11,0.63717,0.00030041,0.00015021,29.0201,2.7469,
12,0.65554,0.00030041,0.00015021,29.0201,2.7469,
13,0.67304,0.00030041,0.00015021,29.0201,2.7469,
14,0.68999,0.00030041,0.00015021,29.0201,2.7469,
15,0.7069,0.00030041,0.00015021,29.0201,2.7469,
16,0.72404,0.00030041,0.00015021,29.0201,2.7469,
17,0.74258,0.00030041,0.00015021,29.0201,2.7469,
18,0.83049,2.6316e-05,1.3158e-05,29.0358,2.7313,
19,0.84303,2.6316e-05,1.3158e-05,29.0358,2.7313,
20,0.85524,2.6316e-05,1.3158e-05,29.0358,2.7313,
21,0.86907,2.6316e-05,1.3158e-05,29.0358,2.7313,
22,0.88191,2.6316e-05,1.3158e-05,29.0358,2.7313,
23,0.89569,2.6316e-05,1.3158e-05,29.0358,2.7313,
24,0.90937,2.6316e-05,1.3158e-05,29.0358,2.7313,
25,0.9234,2.6316e-05,1.3158e-05,29.0358,2.7313,
26,0.93835,2.6316e-05,1.3158e-05,29.0358,2.7313,
27,0.95439,2.6316e-05,1.3158e-05,29.0358,2.7313,
28,0.97396,2.6316e-05,1.3158e-05,29.0358,2.7313,
29,0.99234,2.6316e-05,1.3158e-05,29.0358,2.7313,
30,1.0117,2.6316e-05,1.3158e-05,29.0358,2.7313,
