"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,777.1552,403.4655,440.5512,778.4098,
1,0.4074,0.56169,0.28084,434.5654,23.983,
2,0.7069,0.097846,0.048923,200.1726,13.6882,
3,1.0173,0.013595,0.0067975,151.6266,6.6425,
4,1.3624,0.020148,0.010074,124.3873,4.3765,
5,1.6762,0.010213,0.0051063,120.2322,3.4175,
6,2.2025,0.0020023,0.0010011,111.2574,1.2627,
7,2.209,0.0019602,0.0009801,111.2575,1.2627,
8,2.216,0.0018424,0.00092121,111.2578,1.2629,
9,2.2244,0.0015613,0.00078067,111.2584,1.2632,
10,2.2334,0.0011069,0.00055343,111.2596,1.2639,
11,2.2408,0.0008747,0.00043735,111.2603,1.2642,
12,2.2479,0.00073223,0.00036612,111.2608,1.2645,
13,2.2544,0.00051072,0.00025536,111.2617,1.2649,
14,2.2606,0.00040022,0.00020011,111.2622,1.2652,
15,2.2685,0.00033346,0.00016673,111.2625,1.2654,
16,2.276,0.00023112,0.00011556,111.2631,1.2657,
17,2.2835,0.00018067,9.0337e-05,111.2634,1.2658,
18,2.291,0.00015031,7.5154e-05,111.2636,1.2659,
19,2.2975,0.00010396,5.1978e-05,111.264,1.2661,
20,2.3041,8.1163e-05,4.0582e-05,111.2643,1.2663,
21,2.3106,6.7482e-05,3.3741e-05,111.2644,1.2663,
22,2.3182,4.6637e-05,2.3319e-05,111.2647,1.2665,
23,2.3247,3.6407e-05,1.8204e-05,111.2648,1.2665,
24,2.3311,3.0262e-05,1.5131e-05,111.2649,1.2666,
25,2.3385,2.0912e-05,1.0456e-05,111.2651,1.2667,
26,2.3446,1.7432e-05,8.716e-06,111.2652,1.2667,
27,2.3516,1.2567e-05,6.2836e-06,111.2653,1.2668,
28,2.357,1.2535e-05,6.2676e-06,111.2653,1.2668,
29,2.3642,7.7816e-06,3.8908e-06,111.2655,1.2669,
30,2.3723,7.7136e-06,3.8568e-06,111.2655,1.2669,
