"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,18.3287,11.6266,52.9639,21.4872,
1,0.12938,0.71547,0.35773,27.7717,3.734,
2,0.15415,0.073455,0.036728,28.6753,3.0691,
3,0.18849,0.020951,0.010475,28.8516,2.9114,
4,0.20925,0.016348,0.0081739,28.8745,2.89,
5,0.23056,0.012816,0.0064082,28.8942,2.8713,
6,0.25065,0.010111,0.0050553,28.9112,2.8555,
7,0.26765,0.0080421,0.004021,28.9257,2.8414,
8,0.28324,0.0064708,0.0032354,28.9379,2.8293,
9,0.30021,0.0052965,0.0026482,28.948,2.8194,
10,0.33188,0.0015257,0.00076287,28.9921,2.7754,
11,0.3404,0.0011969,0.00059847,28.9979,2.774,
12,0.34842,0.00094543,0.00047272,29.0029,2.7727,
13,0.35713,0.00075291,0.00037646,29.0072,2.7714,
14,0.36539,0.00060448,0.00030224,29.0109,2.7702,
15,0.37396,0.00049251,0.00024625,29.014,2.7689,
16,0.38264,0.00014556,7.278e-05,29.0271,2.7659,
17,0.39064,0.00011511,5.7556e-05,29.0288,2.7653,
18,0.39803,9.0798e-05,4.5399e-05,29.0303,2.7648,
19,0.40759,7.2071e-05,3.6035e-05,29.0317,2.7644,
20,0.41507,5.7718e-05,2.8859e-05,29.0328,2.764,
21,0.42283,4.6823e-05,2.3411e-05,29.0338,2.7636,
22,0.43307,1.4135e-05,7.0673e-06,29.0378,2.7627,
23,0.44036,1.1081e-05,5.5405e-06,29.0383,2.7625,
24,0.44738,8.7259e-06,4.363e-06,29.0388,2.7624,
25,0.45423,6.9123e-06,3.4562e-06,29.0392,2.7622,
26,0.46107,5.5204e-06,2.7602e-06,29.0396,2.7621,
27,0.4679,4.4608e-06,2.2304e-06,29.0399,2.762,
28,0.47467,3.6675e-06,1.8338e-06,29.0402,2.7619,
29,0.48456,1.0539e-06,5.2695e-07,29.0413,2.7617,
30,0.4908,8.3637e-07,4.1818e-07,29.0415,2.7616,
