"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1628.5935,882.2708,357.2382,1635.0906,
1,0.32625,0.4134,0.2067,276.0369,19.287,
2,0.61364,0.090807,0.045404,191.0177,8.7767,
3,0.82115,0.019798,0.0098992,182.61,5.2998,
4,0.82945,0.015526,0.0077631,182.6303,5.3027,
5,0.83729,0.012216,0.0061081,182.648,5.3052,
6,0.84567,0.0096625,0.0048312,182.6634,5.3072,
7,0.85354,0.0076986,0.0038493,182.6768,5.3088,
8,0.86076,0.006197,0.0030985,182.6881,5.3101,
9,0.90553,0.0050509,0.0025254,182.6976,5.2962,
10,0.91707,0.0014929,0.00074645,182.7385,5.3022,
11,0.92452,0.0011729,0.00058647,182.744,5.303,
12,0.9322,0.00092602,0.00046301,182.7488,5.3036,
13,0.93962,0.00073599,0.00036799,182.7529,5.3041,
14,0.94735,0.00059052,0.00029526,182.7565,5.3046,
15,0.95413,0.00048036,0.00024018,182.7595,5.3049,
16,0.96502,0.00014375,7.1876e-05,182.772,5.3067,
17,0.97355,0.00011281,5.6404e-05,182.7737,5.307,
18,0.98252,8.8925e-05,4.4463e-05,182.7752,5.3071,
19,0.99111,7.0528e-05,3.5264e-05,182.7765,5.3073,
20,0.99907,5.642e-05,2.821e-05,182.7776,5.3074,
21,1.0074,4.5693e-05,2.2847e-05,182.7786,5.3075,
22,1.0142,3.7701e-05,1.885e-05,182.7794,5.3076,
23,1.0245,1.0941e-05,5.4704e-06,182.7829,5.3081,
24,1.0317,8.5411e-06,4.2706e-06,182.7834,5.3081,
25,1.0394,6.7611e-06,3.3806e-06,182.7838,5.3082,
26,1.0457,5.3805e-06,2.6903e-06,182.7842,5.3082,
27,1.0532,4.3508e-06,2.1754e-06,182.7845,5.3083,
28,1.0597,3.5752e-06,1.7876e-06,182.7847,5.3083,
29,1.071,1.0452e-06,5.2262e-07,182.7858,5.3084,
30,1.0781,8.1967e-07,4.0983e-07,182.786,5.3085,
