"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,4740.3791,2415.6381,3031.4859,4742.2636,
1,0.62635,1.0214,0.5107,2927.1585,73.7835,
2,1.2417,0.25437,0.12719,2149.5909,42.5937,
3,1.9019,0.052135,0.026067,1998.7215,39.2801,
4,2.6178,0.014256,0.0071279,1979.5071,36.4785,
5,3.241,0.010684,0.0053422,1968.7827,35.3324,
6,3.83,0.008776,0.004388,1960.6782,34.6548,
7,4.4315,0.0069438,0.0034719,1954.2349,34.668,
8,5.0433,0.005527,0.0027635,1948.5724,34.5448,
9,5.5936,0.0043734,0.0021867,1942.5499,34.6752,
10,6.2866,0.0032405,0.0016202,1928.8078,31.5996,
11,7.0308,0.00088338,0.00044169,1923.5616,31.4853,
12,7.8048,0.00064236,0.00032118,1917.9208,30.3341,
13,8.6556,0.00012494,6.247e-05,1912.9622,30.9858,
14,9.498,0.00049542,0.00024771,1910.7205,30.9369,
15,10.226,0.00037032,0.00018516,1908.4142,30.8008,
16,10.9611,0.000314,0.000157,1906.2208,30.1755,
17,11.7851,0.00026299,0.0001315,1899.7008,27.8649,
18,12.563,6.4221e-05,3.2111e-05,1895.5817,28.9121,
19,12.8919,0.39184,0.19594,1890.4593,28.3956,
20,12.9137,1.7521e-05,8.7605e-06,1890.4703,28.3804,
21,12.9269,1.3274e-05,6.6368e-06,1890.4705,28.3794,
22,12.9408,1.0381e-05,5.1904e-06,1890.4704,28.3786,
23,12.9509,8.1857e-06,4.0928e-06,1890.4703,28.3778,
24,12.967,6.4957e-06,3.2479e-06,1890.4701,28.3771,
25,12.9837,5.1938e-06,2.5969e-06,1890.4699,28.3764,
26,12.9977,3.6857e-06,1.8428e-06,1890.4704,28.376,
27,13.0071,2.8633e-06,1.4316e-06,1890.4703,28.3755,
28,13.0164,2.3048e-06,1.1524e-06,1890.47,28.375,
29,13.0258,1.8648e-06,9.3241e-07,1890.4697,28.3746,
30,13.0361,2.3071e-06,1.1536e-06,1890.4677,28.3737,
31,13.0526,4.9513e-07,2.4757e-07,1890.4695,28.3732,
