"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,3.4018,2.1974,31.4676,10.2013,
1,0.10397,0.54748,0.51203,23.9037,5.7923,
2,0.15743,0.13811,0.077493,24.782,5.7728,
3,0.17198,0.028385,0.014192,25.3781,5.6606,
4,0.20424,0.029949,0.014975,25.2855,5.6484,
5,0.37107,0.021511,0.010755,25.3178,5.5925,
6,0.39773,0.018114,0.0090568,25.321,5.5865,
7,0.42975,0.0052943,0.0026471,25.481,5.561,
8,0.48621,0.0041549,0.0020775,25.5294,5.5248,
9,0.51696,0.0012614,0.0006307,25.6501,5.4846,
10,0.5351,0.0026466,0.0013233,25.6052,5.492,
11,0.54481,0.0026464,0.0013232,25.6052,5.492,
12,0.57881,0.00066026,0.00033013,25.6699,5.479,
13,0.61602,0.00050166,0.00025083,25.647,5.4809,
14,0.69639,0.061344,0.030864,25.6735,5.4396,
15,0.77626,0.15059,0.075357,25.6747,5.438,
16,0.82774,3.9021e-05,1.9511e-05,25.6906,5.4185,
17,0.84529,0.22522,0.11263,25.6832,5.4173,
18,0.86131,1.3925e-05,6.9627e-06,25.6905,5.4186,
19,0.87175,9.2756e-06,4.6378e-06,25.692,5.4171,
20,0.88781,0.071114,0.035562,25.692,5.4171,
21,0.90008,0.18,0.090002,25.6956,5.4171,
22,0.92398,8.5288e-07,4.2644e-07,25.8315,5.4029,
23,0.93114,6.4983e-07,3.2491e-07,25.8317,5.4028,
24,0.93773,5.0166e-07,2.5083e-07,25.8318,5.4028,
25,0.94462,3.8601e-07,1.93e-07,25.832,5.4027,
26,0.95126,2.9704e-07,1.4852e-07,25.8321,5.4027,
27,0.95808,2.2847e-07,1.1424e-07,25.8322,5.4026,
28,0.96489,1.757e-07,8.785e-08,25.8323,5.4026,
29,0.97157,1.3509e-07,6.7545e-08,25.8324,5.4025,
30,0.97869,1.0858e-07,5.4292e-08,25.8324,5.4025,
