"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,357.2382,1717.8429,5.5504e-05,NaN,NaN,NaN,NaN,1,1634.8135,1628.6284,882.2883,
1,366.4598,465.7461,0.032497,1,0,2.2503,1,3.9699,298.8285,297.4023,162.4443,
2,346.8336,181.4905,0.063396,0.5,0,3.0086,1,3.9699,52.1856,49.4388,26.7768,
3,342.2561,310.435,0.094302,0.03125,0,1.1523,1,13.914,36.8825,32.834,18.2786,
4,335.7878,362.2203,0.12348,0.015625,0,2.3427,1,31.2808,15.808,2.4843,1.856,
5,335.9184,16.6206,0.15198,0.25,0,0.13119,1,31.2808,15.6457,2.5177,1.2589,
6,311.2039,127.3571,0.18223,0.0078125,0,1.9137,1,31.2808,22.091,1.0029,0.50146,
7,298.3241,109.3266,0.2119,0.25,0,1.6448,1,31.2808,23.7073,1.1694,0.58472,
8,293.1546,4032.3784,0.24544,0.00012207,0,0.85974,1,404.1929,24.1143,0.77874,0.38937,
9,296.1423,1192.0833,0.27391,0.25,0,1.437,1,404.1929,23.7044,0.59947,0.29974,
10,295.0662,2594.1694,0.30467,0.0019531,0,1.0644,1,404.1929,23.9133,0.31721,0.15861,
11,293.1802,5491.1135,0.33642,0.00024414,0,0.9939,1,1864.1982,23.0633,0.10591,0.052954,
12,290.679,4786.1533,0.36626,0.0019531,0,0.59232,1,3346.9684,22.3242,0.031054,0.015527,
13,290.6608,59.5464,0.40047,0.015625,0,0.0032577,1,3346.9684,22.3326,0.030926,0.015463,
14,290.6578,97.1435,0.4474,0.00048828,0,0.00054887,1,3346.9684,22.334,0.030921,0.01546,
15,287.6336,24.8523,0.48522,0.03125,0,0.61153,1,3346.9684,22.3898,0.0010709,0.00053546,
16,286.9601,22.513,0.51894,0.0078125,0,0.14476,1,3346.9684,22.465,0.0011315,0.00056573,
17,286.9219,22.2379,0.54827,0.0078125,0,0.0017875,1,3346.9684,22.4614,0.0011335,0.00056676,
18,286.8047,22.6381,0.5768,0.25,0,0.0055542,1,3346.9684,22.4527,0.0010633,0.00053166,
19,286.7861,23.8733,0.60681,0.03125,0,0.001198,1,3346.9684,22.4532,0.0010616,0.00053081,
20,286.7787,26.0561,0.637,0.015625,0,0.00069888,1,3346.9684,22.4542,0.0010594,0.00052972,
21,286.7765,30.7896,0.66818,0.0039063,0,0.00027353,1,3346.9684,22.4548,0.0010577,0.00052885,
22,286.7745,35.8284,0.69784,0.0039063,0,0.00030897,1,3346.9684,22.4554,0.0010567,0.00052833,
23,286.7736,49.3398,0.72875,0.00097656,0,0.00013923,1,3346.9684,22.4558,0.0010563,0.00052813,
24,286.7727,63.8067,0.76045,0.00097656,0,0.00016795,1,3346.9684,22.4561,0.0010562,0.00052808,
25,286.7721,108.6918,0.79302,0.00024414,0,9.2579e-05,1,3346.9684,22.4564,0.0010562,0.00052809,
