"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,14040.8612,7158.3627,804.507,14043.1487,
1,0.60416,0.12958,0.06479,790.2072,37.1665,
2,0.82385,0.016259,0.0081297,596.0334,34.4185,
3,1.288,0.65818,0.37226,428.2451,26.2603,
4,1.5845,0.032767,0.016383,386.0401,17.262,
5,1.6364,0.06468,0.033357,385.5086,17.2159,
6,1.7972,0.35462,0.18345,372.998,16.4276,
7,2.8103,0.032566,0.016283,416.3827,19.082,
8,3.519,0.0010447,0.00052233,371.8684,18.8813,
9,3.6731,0.04963,0.025095,358.6907,19.2862,
10,3.6885,0.040874,0.020474,358.6955,19.2856,
11,3.7096,7.4833e-05,3.7417e-05,358.6955,19.282,
12,3.7345,7.4832e-05,3.7416e-05,358.6955,19.2818,
13,4.5092,5.18e-05,2.59e-05,331.6207,14.6657,
14,5.2413,9.0828e-06,4.5414e-06,323.4719,16.2908,
15,5.9868,2.8197e-05,1.4098e-05,304.2176,14.3416,
16,6.719,4.4734e-06,2.2367e-06,294.5016,14.9298,
17,7.0178,8.5666e-06,4.2833e-06,289.7672,8.1829,
18,7.0584,5.2415e-07,2.6208e-07,289.7662,8.1823,
19,7.1008,3.1924e-08,1.5962e-08,289.7584,8.1663,
20,7.135,0.093552,0.046776,289.7583,8.166,
21,7.1632,2.4312e-07,1.2156e-07,289.7576,8.1243,
22,7.1778,2.3569e-07,1.1784e-07,289.7534,8.1163,
23,7.1882,1.1395e-07,5.6973e-08,289.7527,8.115,
24,7.2021,2.9901e-07,1.495e-07,289.7506,8.1109,
25,7.2187,6.5972e-09,3.2986e-09,289.7502,8.1096,
26,7.2346,8.712e-08,4.356e-08,289.7495,8.1084,
27,7.8787,0.34264,0.17132,287.5516,7.0273,
28,7.9024,0.14339,0.071694,287.5516,7.0387,
29,7.9281,9.72e-07,4.86e-07,287.5516,7.0251,
30,7.9443,0.18718,0.093589,287.5516,7.0259,
