"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,44.3634,32.2909,37.0879,50.4424,
1,0.17584,0.2644,0.21389,38.1822,3.861,
2,1.0844,0.21089,0.12402,38.0525,3.0633,
3,1.2972,0.0031096,0.0015548,38.221,2.9097,
4,1.3109,0.0031096,0.0015548,38.221,2.9097,
5,1.3242,0.0031096,0.0015548,38.221,2.9097,
6,1.3379,0.0031096,0.0015548,38.221,2.9097,
7,1.3526,0.0031096,0.0015548,38.221,2.9097,
8,1.3666,0.0031096,0.0015548,38.221,2.9097,
9,1.3798,0.0031096,0.0015548,38.221,2.9097,
10,1.3984,0.0031096,0.0015548,38.221,2.9097,
11,1.4183,0.0031096,0.0015548,38.221,2.9097,
12,1.8077,0.00026597,0.00013299,38.2693,2.8319,
13,1.8299,0.00026597,0.00013299,38.2693,2.8319,
14,1.8485,0.00026597,0.00013299,38.2693,2.8319,
15,1.8674,0.00026597,0.00013299,38.2693,2.8319,
16,1.8861,0.00026597,0.00013299,38.2693,2.8319,
17,1.9047,0.00026597,0.00013299,38.2693,2.8319,
18,1.979,3.9499e-05,1.9749e-05,38.2813,2.8124,
19,2.0009,3.9499e-05,1.9749e-05,38.2813,2.8124,
20,2.023,3.9499e-05,1.9749e-05,38.2813,2.8124,
21,2.0467,3.9499e-05,1.9749e-05,38.2813,2.8124,
22,2.0688,3.9499e-05,1.9749e-05,38.2813,2.8124,
23,2.0917,3.9499e-05,1.9749e-05,38.2813,2.8124,
24,2.1151,3.9499e-05,1.9749e-05,38.2813,2.8124,
25,2.1399,3.9499e-05,1.9749e-05,38.2813,2.8124,
26,2.1673,3.9499e-05,1.9749e-05,38.2813,2.8124,
27,2.1956,3.9499e-05,1.9749e-05,38.2813,2.8124,
28,2.2261,3.9499e-05,1.9749e-05,38.2813,2.8124,
29,2.256,3.9499e-05,1.9749e-05,38.2813,2.8124,
30,2.3014,3.9499e-05,1.9749e-05,38.2813,2.8124,
