"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,3991.547,2035.6665,1579.3795,3992.3803,
1,0.58613,2.226,1.113,1434.2886,51.2915,
2,1.103,0.064678,0.032339,988.6603,27.8892,
3,1.6743,0.04087,0.020435,831.3217,14.2615,
4,2.2429,0.031347,0.015674,797.7544,10.7411,
5,2.8228,0.022046,0.011023,779.7326,9.883,
6,3.4058,0.010241,0.0051207,771.0657,9.8992,
7,4.0799,0.0051169,0.0025585,753.8887,10.2807,
8,4.6883,0.0047327,0.0023664,748.4279,10.1829,
9,5.2724,0.0035371,0.0017685,745.2964,9.336,
10,5.7171,0.0029072,0.0014536,743.3604,9.28,
11,6.301,0.0024129,0.0012065,740.2844,9.1039,
12,7.1146,0.0006915,0.00034575,737.7737,8.4977,
13,7.8864,0.00049029,0.00024514,735.3497,9.0209,
14,8.7791,0.00031264,0.00015632,731.3965,8.2148,
15,9.5241,0.00031841,0.00015921,730.6917,8.1126,
16,10.2669,0.00026027,0.00013013,730.2842,8.2903,
17,10.9808,0.00018272,9.1359e-05,729.6117,8.5417,
18,11.7337,0.0001885,9.425e-05,728.5708,8.8409,
19,12.5807,2.4634e-05,1.2317e-05,725.2968,9.1736,
20,13.3762,4.061e-05,2.0305e-05,723.9067,8.5479,
21,14.181,2.8673e-05,1.4336e-05,723.1172,8.3247,
22,14.1967,2.4152e-05,1.2076e-05,723.117,8.3238,
23,14.2118,1.9369e-05,9.6847e-06,723.117,8.323,
24,14.2229,1.5649e-05,7.8243e-06,723.1169,8.3221,
25,14.2415,4.5491e-06,2.2746e-06,723.1181,8.3214,
26,14.2538,3.5591e-06,1.7796e-06,723.1182,8.3212,
27,14.268,2.8098e-06,1.4049e-06,723.1183,8.321,
28,14.2819,2.2366e-06,1.1183e-06,723.1183,8.3208,
29,14.2958,1.8001e-06,9.0007e-07,723.1184,8.3207,
30,14.3095,1.4695e-06,7.3473e-07,723.1184,8.3205,
