"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,5.639,3.9952,41.8257,9.95,
1,0.059581,0.2877,0.14385,25.4335,1.9443,
2,0.079538,0.053747,0.026874,25.751,1.8637,
3,0.093585,0.043177,0.021588,25.7754,1.8554,
4,0.11239,0.035261,0.017631,25.7956,1.8483,
5,0.139,0.010225,0.0051125,25.8824,1.8149,
6,0.16005,0.0080207,0.0040104,25.8938,1.8101,
7,0.18215,0.0063249,0.0031624,25.9038,1.8059,
8,0.20381,0.0050202,0.0025101,25.9123,1.8023,
9,0.2151,0.0040282,0.0020141,25.9196,1.8019,
10,0.24742,0.0032679,0.0016339,25.9258,1.7964,
11,0.30335,0.000975,0.0004875,25.9513,1.7851,
12,0.31533,0.00076473,0.00038237,25.9548,1.785,
13,0.32571,0.00060277,0.00030138,25.9579,1.7849,
14,0.33434,0.00047801,0.000239,25.9605,1.7847,
15,0.34239,0.00038231,0.00019115,25.9628,1.7846,
16,0.35003,0.00030996,0.00015498,25.9647,1.7844,
17,0.35696,0.00025546,0.00012773,25.9663,1.7843,
18,0.3684,7.3675e-05,3.6837e-05,25.9735,1.784,
19,0.37586,5.7923e-05,2.8962e-05,25.9745,1.784,
20,0.38479,4.5869e-05,2.2935e-05,25.9753,1.7839,
21,0.39389,3.6594e-05,1.8297e-05,25.976,1.7838,
22,0.40143,2.9511e-05,1.4756e-05,25.9766,1.7837,
23,0.40848,2.4283e-05,1.2141e-05,25.9771,1.7837,
24,0.42441,7.13e-06,3.565e-06,25.9793,1.7836,
25,0.43228,5.5767e-06,2.7883e-06,25.9796,1.7836,
26,0.43992,4.4288e-06,2.2144e-06,25.9799,1.7835,
27,0.44673,3.5219e-06,1.761e-06,25.9801,1.7835,
28,0.45404,2.828e-06,1.414e-06,25.9803,1.7835,
29,0.46014,2.33e-06,1.165e-06,25.9805,1.7835,
30,0.47047,6.8529e-07,3.4265e-07,25.9811,1.7835,
31,0.4765,5.3357e-07,2.6679e-07,25.9812,1.7835,
