"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,7169.7729,3724.8705,1481.5415,7174.9193,
1,0.33497,0.58602,0.29301,1341.2739,42.7446,
2,0.64486,0.062508,0.031254,1030.9732,13.0444,
3,0.68221,0.16972,0.15301,1019.5459,13.0813,
4,0.82688,0.26636,0.13318,1010.4097,12.5201,
5,0.84661,0.2495,0.12475,1010.4227,12.5114,
6,1.2916,0.0081966,0.0040983,1003.8357,11.8617,
7,1.3426,0.0058152,0.0029076,1000.9871,11.9134,
8,1.359,0.0058111,0.0029056,1000.9871,11.9133,
9,1.3829,0.0012932,0.00064661,1001.0375,11.8757,
10,1.407,0.53944,0.27008,1001.0452,11.8666,
11,1.44,0.00020011,0.00010005,1001.0627,11.8523,
12,1.4581,0.00032268,0.00016134,1001.0085,11.8307,
13,1.4784,0.2649,0.13259,1001.01,11.8307,
14,2.0689,6.9388e-05,3.4694e-05,993.1868,13.4061,
15,2.0968,0.00013613,6.8063e-05,991.3906,12.2164,
16,2.1119,0.00013613,6.8063e-05,991.3906,12.2169,
17,2.1344,2.6304e-05,1.3152e-05,991.3627,12.22,
18,2.1487,7.2823e-06,3.6411e-06,991.3652,12.218,
19,2.1649,7.2823e-06,3.6411e-06,991.3652,12.218,
20,2.1821,1.7213e-05,8.6066e-06,991.3564,12.2189,
21,2.2042,1.2906e-05,6.4528e-06,991.3481,12.2161,
22,2.2394,4.5683e-05,2.2841e-05,991.283,12.2142,
23,2.2532,0.057731,0.028867,991.2897,12.2111,
24,2.2699,2.5263e-06,1.2631e-06,991.2897,12.2111,
25,2.2801,2.1687e-07,1.0844e-07,991.2912,12.2103,
26,2.3012,4.296e-07,2.148e-07,991.2907,12.2104,
27,2.317,0.16593,0.082965,991.2892,12.2095,
28,2.3354,0.12736,0.06368,991.2885,12.2097,
29,2.3513,9.9335e-08,4.9667e-08,991.2885,12.2097,
30,2.3594,0.088711,0.044355,991.2888,12.2111,
