"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,123.2342,1469.5542,5.4372e-05,NaN,NaN,NaN,NaN,1,1881.5282,1874.5473,1018.7988,
1,127.1116,17.403,0.031596,0.0625,0,2.588,1,1,1574.2477,1567.4209,853.0041,
2,88.1881,18.683,0.060723,1,0,4.3996,1,1,135.121,133.5458,74.1905,
3,77.3944,15.4024,0.089037,0.25,0,2.0243,1,1,13.6943,0.73753,0.36877,
4,74.9564,13.5541,0.11815,0.03125,0,1.1931,1,2.5786,13.697,0.46048,0.23024,
5,74.1919,12.6488,0.14686,0.25,0,0.073902,1,2.5786,13.4995,0.45798,0.22899,
6,72.2568,12.3224,0.17719,0.25,0,0.15614,1,2.5786,12.7816,0.56504,0.28252,
7,72.0261,12.3283,0.20709,0.03125,0,0.027592,1,2.5786,12.728,0.56385,0.28192,
8,71.7307,12.3388,0.23675,0.015625,0,0.038519,1,2.5786,12.6724,0.58721,0.29361,
9,71.5726,11.4921,0.26754,0.0039063,0,0.086834,1,2.5786,12.6704,0.59072,0.29536,
10,68.9427,29.7728,0.29639,0.03125,0,1.6031,1,2.6867,11.5259,0.62738,0.31369,
11,67.5209,367.242,0.32634,0.0019531,0,0.9699,1,60.2204,11.1893,0.39338,0.19669,
12,67.5187,10.4682,0.35466,0.125,0,0.034337,1,60.2204,11.1862,0.37663,0.18832,
13,67.5125,44.9562,0.38702,3.0518e-05,0,0.011247,1,60.2204,11.1866,0.37669,0.18835,
14,67.5117,16.1107,0.42096,0.00024414,0,0.0017234,1,60.2204,11.1866,0.37668,0.18834,
15,67.5115,15.0088,0.45282,1.5259e-05,0,0.00042924,1,60.2204,11.1866,0.37668,0.18834,
16,67.5113,14.6502,0.48673,1.5259e-05,0,0.0005031,1,60.2204,11.1866,0.37668,0.18834,
17,67.5112,14.8451,0.52293,7.6294e-06,0,0.00030268,1,60.2204,11.1866,0.37668,0.18834,
18,67.5111,15.5354,0.5558,7.6294e-06,0,0.00035282,1,60.2204,11.1866,0.37668,0.18834,
19,67.5109,17.3935,0.59024,7.6294e-06,0,0.00046067,1,60.2204,11.1866,0.37668,0.18834,
20,67.5108,23.7904,0.62487,1.9073e-06,0,0.00021289,1,60.2204,11.1866,0.37668,0.18834,
21,67.5108,51.0018,0.65684,4.7684e-07,0,0.00016594,1,60.2204,11.1866,0.37668,0.18834,
22,67.5108,315.0914,0.68931,2.9802e-08,0,0.00015109,1,60.2204,11.1866,0.37669,0.18834,
23,67.0215,105.104,0.72308,0.125,0,1.0199,1,60.2204,10.5653,0.14494,0.07247,
24,67.126,621.7342,0.75345,0.00048828,0,0.74542,1,280.2497,10.5263,0.049203,0.024601,
25,67.1245,10.9276,0.78125,1,0,0.026009,1,280.2497,10.5246,0.018239,0.0091197,
26,66.2719,89.1953,0.81246,0.00048828,0,0.69842,1,280.2497,10.6631,0.0095074,0.0047537,
27,66.2651,30.2533,0.84175,0.0078125,0,0.33054,1,280.2497,10.6905,0.0027841,0.0013921,
28,65.0982,12.2749,0.87691,0.125,0,0.41716,1,280.2497,10.2674,0.0011317,0.00056585,
29,64.986,218.5626,0.9221,6.1035e-05,0,0.25812,1,3032.1792,10.3022,5.2265e-05,2.6133e-05,
30,64.7249,72.391,0.95121,0.015625,0,0.15084,1,3032.1792,10.1876,1.7487e-05,8.7433e-06,
31,64.6784,55.7337,0.98106,0.00097656,0,0.079514,1,3032.1792,10.1937,1.1886e-06,5.9429e-07,
32,64.6737,23333.5279,1.0125,9.5367e-07,0,0.02468,1,2193981.3881,10.1969,1.1077e-06,5.5386e-07,
33,64.6359,18.1131,1.0427,0.0078125,0,0.055008,1,2193981.3881,10.1834,2.1039e-07,1.052e-07,
34,64.6342,4200.5785,1.0743,1.9073e-06,0,0.0085248,1,2193981.3881,10.1841,2.1063e-07,1.0532e-07,
35,64.6343,9.6107,1.1024,1,0,4.8055e-05,1,2193981.3881,10.1841,5.9703e-08,2.9851e-08,
