"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,4739.9761,2415.4366,3031.4859,4742.3647,
1,0.020801,4740.4751,2415.6861,3031.4859,4742.3154,
2,0.040235,4740.2573,2415.5771,3031.4859,4741.8646,
3,0.059775,4740.3532,2415.6251,3031.4859,4742.1725,
4,0.083891,4740.8612,2415.8791,3031.4859,4742.3903,
5,0.10557,4740.4694,2415.6832,3031.4859,4742.0447,
6,0.13519,4740.2745,2415.5858,3031.4859,4741.6627,
7,0.16149,4740.3061,2415.6015,3031.4859,4742.0101,
8,0.1895,4740.7104,2415.8037,3031.4859,4742.2115,
9,0.22153,4740.8642,2415.8806,3031.4859,4741.9611,
10,0.24325,4740.6896,2415.7933,3031.4859,4742.3871,
11,0.26545,4740.2963,2415.5967,3031.4859,4741.8724,
12,0.2895,4740.8004,2415.8487,3031.4859,4741.6729,
13,0.31977,4740.5168,2415.7069,3031.4859,4742.1842,
14,0.34775,4740.3635,2415.6302,3031.4859,4741.4521,
15,0.36793,4740.4013,2415.6491,3031.4859,4741.4699,
16,0.39955,4740.7504,2415.8237,3031.4859,4742.1104,
17,0.42548,4740.093,2415.495,3031.4859,4741.7714,
18,0.44566,4740.3183,2415.6076,3031.4859,4742.0477,
19,0.46966,4740.3072,2415.6021,3031.4859,4741.9662,
20,0.49062,4740.05,2415.4735,3031.4859,4741.4303,
21,0.51107,4740.8234,2415.8602,3031.4859,4741.5198,
22,0.53072,4740.1278,2415.5124,3031.4859,4741.798,
23,0.56242,4740.2754,2415.5862,3031.4859,4741.4785,
24,0.5917,4740.5484,2415.7227,3031.4859,4742.0184,
25,0.61416,4740.1403,2415.5186,3031.4859,4741.9748,
26,0.63361,4740.6243,2415.7607,3031.4859,4742.3062,
27,0.65265,4740.2383,2415.5676,3031.4859,4741.9952,
28,0.67676,4740.0198,2415.4584,3031.4859,4742.4031,
29,0.69558,4740.0998,2415.4984,3031.4859,4742.2302,
30,0.71651,4740.4375,2415.6672,3031.4859,4742.1821,
