"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,5942.0374,11016.0581,9.364e-05,NaN,NaN,NaN,NaN,1,6102.1465,6100.5338,3113.3245,
1,5904.8613,1818.5031,0.35241,1,0,2.6355,1,17.9193,597.9614,589.5924,300.8172,
2,5876.2383,115156.1645,0.86596,1.5259e-05,0,1.8917,1,1884.7419,333.6225,318.5312,163.7137,
3,5859.6448,742885.9357,1.1995,3.0518e-05,0,1.7348,1,12977.136,274.5559,256.3384,132.3978,
4,5858.7001,99.1283,1.5899,0.5,0,0.12949,1,12977.136,216.4953,191.6734,98.851,
5,5822.9681,98.9455,2.053,0.25,0,0.36376,1,12977.136,203.6105,176.7668,90.9737,
6,5769.9739,99.6064,2.4293,0.5,0,0.5282,1,12977.136,197.0062,168.8043,86.5082,
7,5736.9735,100.127,2.8024,0.25,0,0.33074,1,12977.136,181.173,149.65,76.6315,
8,5701.4275,100.6905,3.1172,0.25,0,0.35778,1,12977.136,179.5994,146.6209,75.0182,
9,5692.6586,101.1389,3.4298,0.0625,0,0.091429,1,12977.136,176.8289,143.6669,73.4972,
10,5688.7411,101.219,3.7264,0.03125,0,0.043909,1,12977.136,175.2311,141.9653,72.6238,
11,5686.7445,100.8464,4.0097,0.015625,0,0.025251,1,12977.136,175.2887,141.1938,72.2277,
12,5685.9873,100.156,4.3001,0.0039063,0,0.010338,1,12977.136,174.7852,141.5072,72.3808,
13,5685.9608,139.0042,4.5992,3.0518e-05,0,0.002349,1,12977.136,174.9862,141.4566,72.3555,
14,5682.2172,99.7968,4.8983,0.25,0,0.083623,1,12977.136,160.6679,122.5593,62.81,
15,5645.1332,148.9983,5.189,0.03125,0,1.4416,1,12977.136,161.5171,121.1066,62.4674,
16,5606.159,1077.2182,5.4873,0.0078125,0,2.447,1,12977.136,106.3607,2.6889,1.3445,
17,5587.603,5109.1388,5.7542,0.00097656,0,1.4938,1,12977.136,108.1059,2.1826,1.0913,
18,5561.7652,1754.7215,6.0365,0.03125,0,1.219,1,12977.136,110.5367,1.038,0.51901,
19,5541.5862,30072.5562,6.3298,0.00024414,0,1.2895,1,12977.136,111.469,0.68271,0.34135,
20,5541.0267,119.5913,6.6094,0.5,0,0.042043,1,12977.136,111.6051,0.52744,0.26372,
21,5540.7009,107.2698,6.8957,0.0078125,0,0.006568,1,12977.136,111.6126,0.52717,0.26359,
22,5540.6893,1342.0643,7.1785,1.9073e-06,0,0.0016812,1,12977.136,111.6132,0.52717,0.26359,
23,5541.5421,107.5805,7.4201,1,0,0.038004,1,12977.136,111.2548,0.13498,0.067491,
24,5541.5371,2391.5097,7.6977,9.5367e-07,0,0.001494,1,12977.136,111.2547,0.13498,0.067491,
25,5541.5192,123.0609,7.9717,0.0019531,0,0.001328,1,12977.136,111.2591,0.1349,0.067452,
26,5541.48,107.4493,8.2489,0.0019531,0,0.0014257,1,12977.136,111.2627,0.13485,0.067425,
27,5541.4734,2990.7003,8.6088,4.7684e-07,0,0.0010503,1,12977.136,111.2631,0.13485,0.067425,
28,5541.4469,304.0082,8.8839,0.0078125,0,0.0026984,1,12977.136,111.2698,0.13456,0.067281,
29,5537.9127,144052.9608,9.1785,4.7684e-07,0,0.60819,1,32544.3209,111.331,0.050764,0.025382,
30,5536.4782,33890.2465,9.4642,0.125,0,0.47339,1,32544.3209,110.7612,0.010926,0.0054632,
31,5535.3048,5330.1362,9.8961,0.03125,0,0.42825,1,32544.3209,110.6071,0.0011024,0.00055122,
32,5532.8512,4857244.3097,10.2138,2.9802e-08,0,0.28963,1,17484283.9976,110.6742,0.00019879,9.9394e-05,
33,5532.8609,120.9325,10.5415,0.5,0,0.00080314,1,17484283.9976,110.6719,0.0001669,8.3449e-05,
34,5530.5953,74274.6449,10.9382,1.9073e-06,0,0.21375,1,17484283.9976,110.8923,4.9108e-05,2.4554e-05,
35,5529.4629,882.9817,11.2367,0.0078125,0,0.094307,1,17484283.9976,110.612,6.6614e-06,3.3307e-06,
36,5529.1282,1360178.2298,11.6975,4.7684e-07,0,0.096384,1,30200980.3543,110.6255,5.219e-06,2.6095e-06,
37,5529.1233,95104.1616,11.9857,0.5,0,0.0001495,-6,30200980.3543,110.6267,4.8898e-06,2.4449e-06,
38,5528.8324,262030.2799,12.2922,0.00097656,0,0.063993,1,30200980.3543,110.6214,2.1502e-06,1.0751e-06,
39,5528.9352,318.9144,12.5658,0.0019531,0,0.043019,1,30200980.3543,110.5667,2.9228e-07,1.4614e-07,
40,5528.9312,170.8766,12.8506,1.5259e-05,0,0.00031917,1,30200980.3543,110.5669,2.9233e-07,1.4617e-07,
41,5528.9308,107.3722,13.1144,0.0625,0,1.0134e-05,1,30200980.3543,110.5669,2.8374e-07,1.4187e-07,
