"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,123.0291,1764.1384,0.00016991,NaN,NaN,NaN,NaN,1,2065.8592,2059.2541,1109.9636,
1,118.5243,530.3459,0.036705,0.03125,0,2.9884,1,4.5699,1803.501,1797.6107,970.9712,
2,119.6188,10.4572,0.065912,1,0,1.9667,1,4.5699,1425.2279,1420.1245,769.5845,
3,103.47,12.4156,0.097757,1,0,2.4278,1,4.5699,864.843,862.2959,467.1419,
4,97.8129,106.5726,0.12948,0.0625,0,6.8816,1,4.5699,465.2072,462.963,249.1194,
5,84.801,31.7187,0.15765,1,0,1.7544,1,4.5699,42.3382,39.7821,21.7007,
6,76.3526,14.2371,0.18688,0.5,0,1.4399,1,4.5699,13.7502,1.0906,0.54532,
7,75.8602,15.3588,0.2182,0.015625,0,0.056858,1,4.5699,13.6471,1.1394,0.70428,
8,70.0951,159.574,0.24921,0.0019531,0,1.8924,1,17.0076,13.4919,0.89184,0.44592,
9,68.1844,40.941,0.27949,0.25,0,1.6133,1,17.0076,11.4592,0.11253,0.056263,
10,66.7447,12.8511,0.31725,0.125,0,0.71497,1,17.0076,11.2619,0.0045875,0.0022937,
11,64.1447,24.9854,0.34899,0.03125,0,0.75241,1,17.0076,11.2293,0.017736,0.0088679,
12,63.6857,1886.6216,0.38231,0.00012207,0,0.23847,1,1315.3348,11.3133,0.016356,0.0081782,
13,63.7312,10.5829,0.41152,1,0,0.011505,1,1315.3348,11.3166,0.0041707,0.0020853,
14,63.6332,11.7303,0.44229,0.0039063,0,0.038521,1,1315.3348,11.2943,0.0041921,0.002096,
15,63.6286,10.1625,0.47222,0.00048828,0,0.00059069,1,1315.3348,11.2926,0.0041932,0.0020966,
16,63.5296,11.421,0.50503,0.0039063,0,0.043413,1,1315.3348,11.2697,0.0042283,0.0021141,
17,63.4351,14.8441,0.53502,0.0039063,0,0.035742,1,1315.3348,11.2494,0.0042689,0.0021344,
18,63.3349,9.7664,0.56453,0.5,0,0.013401,1,1315.3348,11.1615,0.0042538,0.0021269,
19,63.2979,10.2085,0.5958,0.00097656,0,0.019029,1,1315.3348,11.1555,0.0042674,0.0021337,
20,63.2631,30.296,0.62659,0.00048828,0,0.024148,1,1315.3348,11.1511,0.0042796,0.0021398,
21,63.2749,12.5939,0.65583,1,0,0.011231,1,1315.3348,11.1191,0.0033688,0.0016844,
22,62.7243,1689.602,0.6896,6.1035e-05,0,0.37843,1,4085.6386,11.0989,0.001465,0.0007325,
23,62.7005,11820.2332,0.72259,1.5259e-05,0,0.24041,1,99273.5422,11.0501,0.00011141,5.5707e-05,
24,62.7042,10.4867,0.75006,1,0,0.00093604,1,99273.5422,11.0504,2.7853e-05,1.3927e-05,
25,62.6914,16.4889,0.78171,0.00048828,0,0.0075924,1,99273.5422,11.0478,2.7903e-05,1.3951e-05,
26,62.6824,9.6724,0.81001,0.5,0,0.0010673,1,99273.5422,11.0407,2.6554e-05,1.3277e-05,
27,62.6785,11.1066,0.84047,0.00012207,0,0.0024314,1,99273.5422,11.04,2.6571e-05,1.3285e-05,
28,62.6754,18.0987,0.8724,0.00012207,0,0.0018971,1,99273.5422,11.0392,2.658e-05,1.329e-05,
29,62.6715,9.6936,0.90182,0.5,0,0.00071137,1,99273.5422,11.0345,2.0588e-05,1.0294e-05,
30,62.6688,12.0425,0.93169,6.1035e-05,0,0.0017122,1,99273.5422,11.0341,2.0597e-05,1.0298e-05,
31,62.5923,12066.9293,0.96259,7.6294e-06,0,0.1181,1,294436.2407,11.0166,1.4301e-05,7.1505e-06,
32,62.4013,2017431.4036,0.99727,4.7684e-07,0,0.11541,1,65453397.9238,10.9607,8.2746e-06,4.1373e-06,
33,62.4001,11.3167,1.026,1,0,0.00029016,1,65453397.9238,10.9606,2.6753e-06,1.3376e-06,
34,62.4,12.9817,1.063,0.0039063,0,1.5767e-05,1,65453397.9238,10.9606,2.671e-06,1.3355e-06,
