"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,45.0735,32.646,37.0879,50.8591,
1,0.058819,0.58838,0.41722,38.7463,5.5355,
2,0.15882,0.088168,0.044084,39.6432,4.8043,
3,0.53671,0.015851,0.0079254,39.7991,2.7003,
4,0.7038,0.054,0.037956,38.2271,3.1745,
5,0.73848,0.0051633,0.0025816,38.201,2.9414,
6,0.75511,0.0039987,0.0019993,38.2117,2.9256,
7,0.76551,0.0031041,0.001552,38.2211,2.9186,
8,0.77456,0.0024148,0.0012074,38.2292,2.9122,
9,0.78287,0.0018825,0.00094126,38.2364,2.9065,
10,0.79116,0.0014712,0.00073558,38.2426,2.9013,
11,0.79848,0.0011549,0.00057745,38.248,2.8969,
12,0.80594,0.00091038,0.00045519,38.2527,2.893,
13,0.81322,0.00072218,0.00036109,38.2567,2.8895,
14,0.82039,0.000578,0.000289,38.2602,2.8864,
15,0.82759,0.00046859,0.00023429,38.2631,2.8837,
16,0.83879,0.00014083,7.0414e-05,38.2751,2.8745,
17,0.84625,0.00011042,5.5212e-05,38.2768,2.873,
18,0.855,8.6949e-05,4.3474e-05,38.2782,2.8717,
19,0.86176,6.8883e-05,3.4442e-05,38.2795,2.8706,
20,0.86833,5.4996e-05,2.7498e-05,38.2805,2.8696,
21,0.87517,4.4431e-05,2.2216e-05,38.2815,2.8688,
22,0.88176,3.6562e-05,1.8281e-05,38.2822,2.868,
23,0.89193,1.0604e-05,5.3019e-06,38.2856,2.8654,
24,0.89873,8.3426e-06,4.1713e-06,38.2861,2.8651,
25,0.90557,6.5958e-06,3.2979e-06,38.2864,2.8647,
26,0.9123,5.2529e-06,2.6264e-06,38.2868,2.8644,
27,0.91926,4.2277e-06,2.1139e-06,38.2871,2.8642,
28,0.92625,3.4559e-06,1.728e-06,38.2873,2.8639,
29,0.93444,1.0902e-06,5.4509e-07,38.2883,2.8632,
30,0.94112,7.9384e-07,3.9692e-07,38.2885,2.863,
