"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,440.5512,1957.7197,8.3823e-05,NaN,NaN,NaN,NaN,1,778.0663,777.805,403.7904,
1,423.8233,886.7115,0.080827,0.0625,0,2.9794,1,26.1879,142.0059,139.7238,72.9204,
2,414.8217,299.2384,0.15388,0.125,0,1.4838,1,26.1879,90.2065,86.1764,45.3858,
3,408.6032,1251.0761,0.23345,0.0039063,0,2.6386,1,38.9666,30.8313,18.5498,11.7235,
4,397.3026,360.5037,0.31737,0.0625,0,1.6931,1,38.9666,25.1196,1.8724,0.93621,
5,391.0607,201.5379,0.40098,0.015625,0,1.7749,1,38.9666,26.4361,1.0939,0.54697,
6,385.1572,91.7885,0.47403,0.125,0,1.2431,1,38.9666,26.7505,1.0782,0.5391,
7,375.7164,56.0239,0.54846,0.125,0,1.374,1,38.9666,26.8316,0.38416,0.19208,
8,364.1875,4262.2863,0.6456,0.00012207,0,1.4147,1,670.4562,28.7426,0.19357,0.096787,
9,362.1609,1263.7118,0.73324,0.0625,0,0.86752,1,670.4562,28.7265,0.079608,0.039804,
10,360.8896,23102.6384,0.81129,1.5259e-05,0,0.55823,1,12945.2464,28.6604,0.018995,0.0094977,
11,359.5102,2430.4165,0.88705,0.03125,0,0.5332,1,12945.2464,28.4455,0.00059552,0.00029776,
12,358.1607,209.3019,0.97191,0.0078125,0,0.20876,1,12945.2464,28.579,8.3787e-06,4.1894e-06,
13,357.8758,322658.5475,1.0509,5.9605e-08,0,0.074404,1,30092128.5636,28.6139,5.5076e-07,2.7538e-07,
14,357.945,53.4682,1.1387,0.0019531,0,0.037732,1,30092128.5636,28.648,9.409e-10,4.7045e-10,
15,357.916,185.7442,1.216,3.0518e-05,0,0.016014,1,30092128.5636,28.6455,8.3346e-12,4.1673e-12,
16,357.916,28.971,1.2907,0.5,0,2.381e-07,1,30092128.5636,28.6455,7.4094e-12,3.7047e-12,
