"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,3508.5118,1791.7103,440.8718,3509.635,
1,0.54559,0.092967,0.046484,423.3139,31.0402,
2,1.0918,0.06021,0.030105,96.9858,8.0648,
3,1.8321,0.0057363,0.0028682,60.0048,2.4164,
4,2.5069,0.018473,0.0092367,58.1006,1.9596,
5,2.9928,0.014106,0.0070529,53.8904,1.724,
6,3.4959,0.005584,0.002792,49.5953,1.5392,
7,4.0243,0.006524,0.003262,48.1721,1.287,
8,4.6383,0.26593,0.16474,46.8103,1.1985,
9,4.8354,0.028521,0.015319,46.3068,1.6067,
10,5.1828,0.16716,0.084429,45.8643,1.6154,
11,5.4732,0.083839,0.04246,45.3122,1.7506,
12,6.386,0.00012021,6.0103e-05,44.4295,2.232,
13,7.3832,0.00011648,5.8241e-05,44.1923,2.0301,
14,7.4017,6.8882e-05,3.4441e-05,44.1927,2.03,
15,7.4174,5.4095e-05,2.7047e-05,44.1929,2.0299,
16,7.4326,4.1364e-05,2.0682e-05,44.193,2.0299,
17,7.4467,3.2092e-05,1.6046e-05,44.1931,2.0298,
18,7.4597,2.4928e-05,1.2464e-05,44.1933,2.0298,
19,7.469,1.9389e-05,9.6947e-06,44.1934,2.0297,
20,7.4785,1.5107e-05,7.5536e-06,44.1934,2.0297,
21,7.4925,1.1799e-05,5.8994e-06,44.1935,2.0297,
22,7.5044,8.9309e-06,4.4654e-06,44.1936,2.0297,
23,7.5142,6.9447e-06,3.4724e-06,44.1937,2.0296,
24,7.5223,5.3976e-06,2.6988e-06,44.1937,2.0296,
25,7.5336,4.2083e-06,2.1042e-06,44.1938,2.0296,
26,7.5463,3.2939e-06,1.6469e-06,44.1938,2.0296,
27,7.5588,2.5919e-06,1.2959e-06,44.1938,2.0296,
28,7.5687,2.054e-06,1.027e-06,44.1939,2.0296,
29,7.5807,1.6431e-06,8.2154e-07,44.1939,2.0296,
30,7.5909,1.3306e-06,6.6532e-07,44.1939,2.0296,
