"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,2059.8605,1110.2669,123.0291,2065.4457,
1,0.38841,0.24052,0.12026,54.4013,7.3734,
2,0.74319,0.070781,0.035391,41.0138,4.002,
3,0.86071,0.028072,0.014036,39.6047,2.5449,
4,0.86852,0.025275,0.012637,39.6092,2.5444,
5,0.89654,0.019664,0.0098318,39.619,2.5391,
6,0.90549,0.016333,0.0081663,39.6255,2.5382,
7,0.93745,0.011248,0.0056239,39.6369,2.5322,
8,0.94809,0.0087822,0.0043911,39.6434,2.5315,
9,0.95643,0.0072972,0.0036486,39.6478,2.531,
10,0.96443,0.0050408,0.0025204,39.6553,2.5302,
11,0.97306,0.0039332,0.0019666,39.6597,2.5295,
12,0.98104,0.0032685,0.0016342,39.6626,2.529,
13,0.99113,0.0022579,0.0011289,39.6676,2.5283,
14,1.0008,0.0017618,0.00088091,39.6705,2.5279,
15,1.0085,0.0014693,0.00073463,39.6724,2.5276,
16,1.0176,0.0010115,0.00050577,39.6758,2.5272,
17,1.0268,0.00078938,0.00039469,39.6778,2.5269,
18,1.036,0.00065702,0.00032851,39.6791,2.5267,
19,1.0455,0.00045287,0.00022644,39.6813,2.5264,
20,1.0534,0.00035546,0.00017773,39.6826,2.5263,
21,1.0614,0.000295,0.0001475,39.6835,2.5261,
22,1.0691,0.00020366,0.00010183,39.685,2.526,
23,1.0768,0.00015874,7.9372e-05,39.6859,2.5258,
24,1.0834,0.00014043,7.0217e-05,39.6863,2.5258,
25,1.091,0.00010657,5.3287e-05,39.6871,2.5257,
26,1.0989,0.00010621,5.3107e-05,39.6871,2.5256,
27,1.1104,6.8911e-05,3.4456e-05,39.6881,2.5255,
28,1.1154,6.8082e-05,3.4041e-05,39.6881,2.5254,
29,1.1235,3.8997e-05,1.9499e-05,39.6892,2.5253,
30,1.1288,3.8409e-05,1.9204e-05,39.6892,2.5253,
