"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,938.9109,511.5294,222.5625,942.8954,
1,0.31294,0.25628,0.12814,147.9927,12.0237,
2,0.533,0.18179,0.090894,102.4491,8.5752,
3,0.55335,0.16196,0.090372,102.8946,8.5578,
4,0.6196,0.004224,0.002112,101.5098,7.7096,
5,0.6271,0.0043015,0.0021507,101.5069,7.6999,
6,1.2174,0.0064795,0.0032398,98.0942,7.5177,
7,1.2446,0.0045195,0.0022597,97.8948,7.3823,
8,1.7974,0.0039414,0.0019707,96.064,7.6678,
9,2.3146,0.0029287,0.0014644,94.722,7.7757,
10,2.3802,0.0076107,0.0038054,94.3096,7.6571,
11,2.401,0.002537,0.0012685,94.3666,7.6603,
12,2.5057,0.00041408,0.00020704,94.3388,7.675,
13,3.001,0.00016969,8.4846e-05,93.0602,8.5697,
14,3.1201,0.00019187,9.5936e-05,92.471,8.3244,
15,3.1719,0.48937,0.24475,92.4472,8.3179,
16,3.2711,1.1593e-05,5.7963e-06,92.3681,8.3335,
17,3.3242,6.2113e-05,3.1057e-05,92.3102,8.3246,
18,3.3481,0.44069,0.22035,92.3174,8.3249,
19,3.3652,7.3137e-06,3.6568e-06,92.381,8.3594,
20,3.3727,5.7261e-06,2.863e-06,92.3814,8.3594,
21,3.3805,4.4552e-06,2.2276e-06,92.3817,8.3594,
22,3.388,3.4735e-06,1.7367e-06,92.382,8.3593,
23,3.3985,2.7182e-06,1.3591e-06,92.3823,8.3593,
24,3.4069,2.0195e-06,1.0098e-06,92.3826,8.3593,
25,3.415,1.5656e-06,7.828e-07,92.3828,8.3593,
26,3.4234,1.2071e-06,6.0354e-07,92.383,8.3593,
27,3.4315,9.3195e-07,4.6598e-07,92.3832,8.3593,
28,3.4394,7.1989e-07,3.5995e-07,92.3834,8.3593,
29,3.4468,5.567e-07,2.7835e-07,92.3835,8.3592,
30,3.4548,4.3114e-07,2.1557e-07,92.3836,8.3592,
