"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,28.8859,21.5478,41.7566,32.7308,
1,0.12924,0.53443,0.32568,32.2002,3.3294,
2,0.15928,0.26306,0.18864,32.5767,3.6474,
3,0.19335,0.17514,0.12936,32.4195,3.4445,
4,0.21416,0.13728,0.1046,32.3344,3.3726,
5,0.23153,0.047911,0.023956,32.2357,3.2109,
6,0.26063,0.37036,0.206,32.2642,3.1942,
7,0.28587,0.059867,0.029934,32.4993,3.4244,
8,0.44292,0.13694,0.07184,32.9893,3.734,
9,0.46695,0.35959,0.18143,32.9265,3.6721,
10,0.48207,0.0009563,0.00047815,32.8419,3.605,
11,0.50095,0.00111,0.00055502,32.8482,3.5954,
12,0.52928,0.01312,0.0065599,33.0989,3.8573,
13,0.55829,0.39253,0.19895,33.0241,3.7582,
14,0.59401,0.17355,0.091964,32.9387,3.7763,
15,0.61861,0.33446,0.17105,32.9444,3.7681,
16,0.64865,0.00032462,0.00016231,33.2581,4.0048,
17,0.6838,0.0002723,0.00013615,33.0628,3.7999,
18,0.73966,0.00057785,0.00028893,33.279,3.9977,
19,0.7516,0.20744,0.10376,33.2547,3.9689,
20,0.78092,0.00036972,0.00018486,33.1264,3.8318,
21,0.93795,0.00077102,0.00038551,33.3686,4.0779,
22,0.9545,2.4206e-05,1.2103e-05,33.3528,4.047,
23,0.97981,0.00024806,0.00012403,33.1357,3.8142,
24,0.99765,0.0059652,0.0029826,33.3097,3.9808,
25,1.0261,0.00010327,5.1636e-05,33.2363,3.9083,
26,1.0389,8.1718e-05,4.0859e-05,33.225,3.8901,
27,1.0519,0.2784,0.13923,33.2247,3.894,
28,1.1066,0.0020823,0.0010412,33.2231,3.9475,
29,1.1222,0.035924,0.017993,33.2381,3.9149,
30,1.1313,0.20709,0.10355,33.2361,3.9078,
31,1.1661,0.0011092,0.0005546,33.5193,4.1816,
32,1.1819,0.00016167,8.0834e-05,33.494,4.1606,
33,1.209,3.8153e-06,1.9077e-06,33.4447,4.1204,
34,1.2239,3.8153e-06,1.9077e-06,33.4447,4.1204,
