"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1874.8815,1018.9659,123.2342,1881.6122,
1,0.37193,0.30461,0.15231,71.9587,8.4039,
2,0.76321,0.060703,0.030352,47.4202,7.1715,
3,0.7928,0.68593,0.36632,46.7262,6.5897,
4,0.89139,0.39375,0.20747,45.7524,6.1814,
5,0.94383,0.027058,0.018711,45.6414,6.1699,
6,1.3976,0.0080463,0.0040231,44.574,6.1719,
7,1.4546,0.018963,0.0094817,44.2109,5.7535,
8,1.4658,0.22486,0.12186,44.2108,5.7534,
9,1.483,0.28974,0.1541,44.2101,5.7532,
10,1.4975,0.066501,0.037797,44.2087,5.7632,
11,1.5139,0.63386,0.31876,44.1885,5.764,
12,1.5431,0.0034352,0.0017176,44.1661,5.7268,
13,1.5952,0.40525,0.20284,44.1502,5.7007,
14,1.6173,0.15963,0.080036,44.1494,5.6954,
15,1.6458,0.16152,0.080964,44.1471,5.6939,
16,1.6761,9.7181e-05,4.859e-05,44.1524,5.6987,
17,1.7011,7.8944e-05,3.9472e-05,44.1539,5.6925,
18,1.7207,7.8949e-05,3.9475e-05,44.1539,5.6919,
19,2.2824,0.00043556,0.00021778,43.6589,5.6905,
20,2.3073,0.00012554,6.2768e-05,43.6277,5.6573,
21,2.3274,8.8722e-05,4.4361e-05,43.5993,5.6235,
22,2.3454,0.41583,0.20792,43.5705,5.5788,
23,2.3606,0.0098532,0.0049356,43.5705,5.5953,
24,2.376,0.28005,0.14003,43.5702,5.5811,
25,2.5622,0.41944,0.20972,43.4404,5.4571,
26,2.5852,0.39282,0.19643,43.4465,5.4581,
27,2.6033,0.23568,0.11785,43.4399,5.4822,
28,2.618,1.3793e-05,6.8963e-06,43.4396,5.4573,
29,2.6359,0.44093,0.22047,43.4396,5.4572,
30,2.6489,0.27987,0.13994,43.4396,5.4572,
