"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,33.9666,33.9666,31.9278,35.7051,
1,0.029105,1.1178,1.1178,21.7118,3.6603,
2,0.054314,0.10395,0.10395,23.2182,2.8919,
3,0.085239,0.026464,0.026464,23.5237,2.6334,
4,0.1049,0.020815,0.020815,23.5579,2.6004,
5,0.12587,0.016496,0.016496,23.5871,2.5716,
6,0.14852,0.01321,0.01321,23.6119,2.5466,
7,0.16926,0.010737,0.010737,23.6325,2.5255,
8,0.20374,0.0031351,0.0031351,23.7184,2.4351,
9,0.23034,0.0024562,0.0024562,23.7298,2.4227,
10,0.25284,0.0019329,0.0019329,23.7398,2.4119,
11,0.26863,0.0015359,0.0015359,23.7483,2.4115,
12,0.32156,0.0012228,0.0012228,23.7557,2.3946,
13,0.32933,0.00099255,0.00099255,23.7618,2.3945,
14,0.33636,0.00082026,0.00082026,23.7669,2.3942,
15,0.38042,0.00023335,0.00023335,23.7904,2.3572,
16,0.38914,0.00018386,0.00018386,23.7934,2.3573,
17,0.39738,0.0001456,0.0001456,23.796,2.3573,
18,0.40584,0.00011618,0.00011618,23.7983,2.3572,
19,0.41324,9.375e-05,9.375e-05,23.8002,2.3571,
20,0.42111,7.6903e-05,7.6903e-05,23.8018,2.357,
21,0.42973,2.253e-05,2.253e-05,23.8089,2.3573,
22,0.4367,1.7828e-05,1.7828e-05,23.8098,2.3573,
23,0.44332,1.4084e-05,1.4084e-05,23.8106,2.3573,
24,0.45022,1.123e-05,1.123e-05,23.8113,2.3572,
25,0.45684,9.0361e-06,9.0361e-06,23.8119,2.3572,
26,0.46278,7.5443e-06,7.5443e-06,23.8124,2.3572,
27,0.47139,2.1992e-06,2.1992e-06,23.8146,2.3573,
28,0.47793,1.7619e-06,1.7619e-06,23.8149,2.3573,
29,0.48404,1.3968e-06,1.3968e-06,23.8151,2.3573,
30,0.49011,1.1021e-06,1.1021e-06,23.8154,2.3573,
31,0.49594,9.1354e-07,9.1354e-07,23.8155,2.3573,
