"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,6.7672,6.7672,38.9552,10.3429,
1,0.088077,3.0627,3.0627,29.9688,7.602,
2,0.17285,0.11243,0.11243,34.0331,5.1514,
3,0.22984,0.0081654,0.0081654,34.5528,4.731,
4,0.23875,0.0081654,0.0081654,34.5528,4.731,
5,0.2476,0.0081654,0.0081654,34.5528,4.731,
6,0.25623,0.0081654,0.0081654,34.5528,4.731,
7,0.26631,0.0081654,0.0081654,34.5528,4.731,
8,0.27623,0.0081654,0.0081654,34.5528,4.731,
9,0.63335,0.0006921,0.0006921,34.6795,4.6158,
10,0.64877,0.0006921,0.0006921,34.6795,4.6158,
11,0.663,0.0006921,0.0006921,34.6795,4.6158,
12,0.6782,0.0006921,0.0006921,34.6795,4.6158,
13,0.69223,0.0006921,0.0006921,34.6795,4.6158,
14,0.7063,0.0006921,0.0006921,34.6795,4.6158,
15,0.80521,6.3144e-05,6.3144e-05,34.7151,4.5823,
16,0.8183,6.3144e-05,6.3144e-05,34.7151,4.5823,
17,0.83136,6.3144e-05,6.3144e-05,34.7151,4.5823,
18,0.84509,6.3144e-05,6.3144e-05,34.7151,4.5823,
19,0.86422,6.3144e-05,6.3144e-05,34.7151,4.5823,
20,0.87669,6.3144e-05,6.3144e-05,34.7151,4.5823,
21,0.88899,6.3144e-05,6.3144e-05,34.7151,4.5823,
22,0.90181,6.3144e-05,6.3144e-05,34.7151,4.5823,
23,0.91589,6.3144e-05,6.3144e-05,34.7151,4.5823,
24,0.93173,6.3144e-05,6.3144e-05,34.7151,4.5823,
25,0.94786,6.3144e-05,6.3144e-05,34.7151,4.5823,
26,0.96694,6.3144e-05,6.3144e-05,34.7151,4.5823,
27,0.98572,6.3144e-05,6.3144e-05,34.7151,4.5823,
28,1.0044,6.3144e-05,6.3144e-05,34.7151,4.5823,
29,1.0236,6.3144e-05,6.3144e-05,34.7151,4.5823,
30,1.0442,6.3144e-05,6.3144e-05,34.7151,4.5823,
