"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,39220.9308,1217.7315,8.3068e-05,NaN,NaN,NaN,NaN,1,881.7457,830.9719,830.9719,
1,38529.5091,1963.668,4.9218,0.03125,0,11.8959,1,1.4045,1120.3195,1085.9105,1085.9105,
2,38524.241,310.0971,9.561,0.015625,0,0.18076,1,1.4045,1121.0801,1086.4546,1086.4546,
3,38520.7364,336.8163,14.202,0.0019531,0,0.072905,1,1.4045,1121.8388,1087.0969,1087.0969,
4,35906.4578,302.3507,18.8023,1,0,10.2072,1,1.4045,928.3165,865.8179,865.8179,
5,35877.6351,454.1076,23.4359,0.0039063,0,0.36038,1,1.4045,934.898,871.6176,871.6176,
6,35854.2027,287.7861,28.0993,0.015625,0,0.18311,1,1.4045,937.362,873.5876,873.5876,
7,35837.0067,1872.8994,32.7122,0.00024414,0,0.39996,1,1.4045,943.6823,879.2044,879.2044,
8,35804.7732,276.4889,37.2877,0.5,0,0.80145,1,1.4045,831.3983,757.644,757.644,
9,33841.8351,547.7057,41.8946,1,0,14.6061,1,1.4045,380.5631,201.2544,201.2544,
10,33748.8303,417.8495,46.4301,0.015625,0,2.2665,1,1.4045,408.6406,233.5477,233.5477,
11,33685.8588,404.6135,50.9906,0.0625,0,0.2437,1,1.4045,421.5109,248.7167,248.7167,
12,33587.2723,412.7757,55.5254,0.0019531,0,2.7277,1,1.4045,448.3614,279.2214,279.2214,
13,33491.1351,327.4714,60.1159,0.0625,0,0.31964,1,1.4045,470.8205,307.5004,307.5004,
14,33478.8304,678.9473,64.6726,0.00097656,0,0.78929,1,1.4045,476.2109,313.6922,313.6922,
15,33406.175,304.1997,69.2886,0.125,0,0.29204,1,1.4045,478.1625,313.0184,313.0184,
16,33375.6865,402.1463,73.8531,0.0078125,0,0.88337,1,1.4045,487.6466,325.392,325.392,
17,33365.2193,173807.0837,78.5126,1.1921e-07,0,0.71454,1,210.459,487.1207,324.0653,324.0653,
18,33414.0738,303.4858,83.091,1,0,0.43927,1,210.459,372.9555,104.9377,104.9377,
19,33414.0694,77531.8453,90.3574,1.819e-12,0,0.00088246,0,210.459,372.9558,104.9377,104.9377,
20,33415.4665,586931.9298,94.9627,1.5259e-05,0,1.5013,1,1357.1248,369.2212,92.1223,92.1223,
21,33380.2841,3200552.8124,99.5028,1.5259e-05,0,2.0686,1,8222.7761,364.8094,81.8332,81.8332,
22,33499.1244,1405080.9269,104.0496,0.25,0,3.0358,1,8222.7761,358.8488,59.3718,59.3718,
23,33481.1395,553763.9907,108.6045,0.0078125,0,2.79,1,8222.7761,361.0107,49.3892,49.3892,
24,33548.6653,3354158.5981,113.1883,3.8147e-06,0,2.7038,1,13233.0116,355.2053,33.064,33.064,
25,33522.4052,495.2563,117.7746,1,0,0.21139,1,13233.0116,357.3831,24.3451,24.3451,
26,33521.1926,238.4204,122.2625,0.015625,0,0.026323,1,13233.0116,357.5203,24.3234,24.3234,
27,33517.0436,19602.6964,126.8355,6.1035e-05,0,1.4824,1,13233.0116,354.2941,16.4365,16.4365,
28,33516.0665,3390.797,131.4589,0.0039063,0,0.0090847,1,13233.0116,354.4085,16.4171,16.4171,
29,33510.7597,6451.3491,136.1692,0.00048828,0,1.2317,1,13233.0116,354.992,12.6451,12.6451,
30,33502.2129,660132.838,140.7267,1.9073e-06,0,1.2272,1,13233.0116,354.0231,11.5564,11.5564,
31,33501.7937,5212.2743,145.2781,0.00097656,0,0.0033173,1,13233.0116,354.069,11.5511,11.5511,
32,33501.7922,135987.0663,149.9052,4.6566e-10,0,1.1615e-05,1,13233.0116,354.0691,11.5511,11.5511,
