"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,20082.639,1835.1651,6.0035e-05,NaN,NaN,NaN,NaN,1,1770.9415,1759.3628,1759.3628,
1,19845.1005,16859.2741,4.813,0.00097656,0,6.0139,1,9.5193,1699.3455,1685.9781,1685.9781,
2,19809.2522,18625.453,9.3453,0.0039063,0,2.8413,1,11.1128,1537.1436,1522.4473,1522.4473,
3,19519.1281,20222.571,13.9142,0.0019531,0,7.8086,1,12.5718,1366.0635,1347.6014,1347.6014,
4,19567.0313,267.4682,18.4108,0.5,0,0.93183,1,12.5718,1154.8162,1134.0243,1134.0243,
5,19564.9688,1206.9302,23.0235,0.00012207,0,0.07674,1,12.5718,1154.946,1134.0547,1134.0547,
6,19559.1916,308.0174,27.5029,0.0078125,0,0.11905,1,12.5718,1153.6971,1132.666,1132.666,
7,19557.9392,374.4748,31.9746,0.00024414,0,0.024956,1,12.5718,1153.7719,1132.714,1132.714,
8,19557.2195,438.0918,36.472,0.00012207,0,0.014466,1,12.5718,1153.7597,1132.6856,1132.6856,
9,19556.4357,490.3733,40.998,0.00012207,0,0.015781,1,12.5718,1153.7698,1132.6783,1132.6783,
10,19555.5199,553.9649,45.4608,0.00012207,0,0.018401,1,12.5718,1153.8293,1132.7184,1132.7184,
11,19554.9437,652.4701,50.0046,6.1035e-05,0,0.011562,1,12.5718,1153.8434,1132.7198,1132.7198,
12,19554.2848,751.8142,54.5217,6.1035e-05,0,0.0132,1,12.5718,1153.8803,1132.7426,1132.7426,
13,19553.8745,894.803,59.0717,3.0518e-05,0,0.0082064,1,12.5718,1153.8904,1132.7436,1132.7436,
14,19553.4091,1034.5933,63.5938,3.0518e-05,0,0.0092934,1,12.5718,1153.9115,1132.7547,1132.7547,
15,19553.1222,1231.1848,68.1235,1.5259e-05,0,0.0057216,1,12.5718,1153.9178,1132.7547,1132.7547,
16,19552.7999,1418.5491,72.6298,1.5259e-05,0,0.0064194,1,12.5718,1153.9294,1132.7592,1132.7592,
17,19552.4082,1675.0377,77.1998,1.5259e-05,0,0.0077852,1,12.5718,1153.9525,1132.774,1132.774,
18,19552.1404,2126.8735,81.7686,7.6294e-06,0,0.0053128,1,12.5718,1153.9646,1132.7802,1132.7802,
19,19551.8048,2676.6904,86.3229,7.6294e-06,0,0.0066469,1,12.5718,1153.9864,1132.795,1132.795,
20,19551.5396,3778.7294,90.966,3.8147e-06,0,0.005244,1,12.5718,1154.0023,1132.8052,1132.8052,
21,19551.3194,5787.6303,95.5288,1.9073e-06,0,0.0043497,1,12.5718,1154.0148,1132.813,1132.813,
22,19551.0898,10357.3896,100.1265,9.5367e-07,0,0.0045273,1,12.5718,1154.0294,1132.8228,1132.8228,
23,19551.007,47506.7326,104.7093,2.9802e-08,0,0.0016302,1,32.5584,1154.0326,1132.8242,1132.8242,
24,19550.9731,67071.0963,109.2602,2.9802e-08,0,0.00066968,1,45.9602,1154.0335,1132.8244,1132.8244,
25,19510.4384,216669.1819,113.8174,6.1035e-05,0,1.9268,1,152.3259,1093.6297,1070.7584,1070.7584,
26,19505.5606,37940.2309,118.4181,0.00048828,0,2.2331,1,152.3259,1043.7026,1020.4546,1020.4546,
27,19506.3382,109881.4013,122.9437,0.00012207,0,2.2043,1,152.3259,979.0766,954.8509,954.8509,
28,19492.4412,29950.1338,127.5071,0.0019531,0,2.4294,1,152.3259,943.711,918.5798,918.5798,
29,19483.8215,221.7213,132.0254,0.125,0,0.36508,1,152.3259,899.922,873.3717,873.3717,
30,19483.8074,886.1899,136.5514,1.1921e-07,0,0.00053042,1,152.3259,899.9224,873.3717,873.3717,
31,19427.6952,4470.1805,141.0751,0.00097656,0,2.5974,1,152.3259,872.5601,844.3199,844.3199,
32,19425.7193,657.4795,145.6412,0.0019531,0,0.051478,1,152.3259,872.344,844.0477,844.0477,
33,19097.6087,735.2661,150.2303,0.0078125,0,6.3961,1,152.3259,459.5978,397.0083,397.0083,
34,19095.7983,230.7171,154.8281,0.00097656,0,0.022825,1,152.3259,459.5827,396.8801,396.8801,
35,19027.0582,264.1272,159.4007,0.03125,0,0.5096,1,152.3259,459.5963,395.0828,395.0828,
36,19026.6064,276.2174,163.98,6.1035e-05,0,0.0052846,1,152.3259,459.6122,395.0722,395.0722,
37,19026.1358,274.0756,168.5314,6.1035e-05,0,0.0055911,1,152.3259,459.6308,395.0635,395.0635,
38,19025.6583,275.5665,172.9969,6.1035e-05,0,0.0056671,1,152.3259,459.6502,395.0551,395.0551,
39,19025.1711,276.1819,177.5429,6.1035e-05,0,0.0057979,1,152.3259,459.6708,395.0475,395.0475,
40,19024.6743,277.0602,182.1291,6.1035e-05,0,0.0059223,1,152.3259,459.6927,395.0405,395.0405,
41,19024.1673,277.9062,186.6788,6.1035e-05,0,0.0060559,1,152.3259,459.7159,395.0344,395.0344,
42,19023.6498,278.8013,191.1883,6.1035e-05,0,0.0061954,1,152.3259,459.7405,395.0291,395.0291,
43,19023.1211,279.7254,196.1158,6.1035e-05,0,0.0063423,1,152.3259,459.7665,395.0247,395.0247,
44,19022.5807,280.6867,200.6639,6.1035e-05,0,0.0064969,1,152.3259,459.7942,395.0213,395.0213,
45,19022.0281,281.6854,205.2113,6.1035e-05,0,0.0066599,1,152.3259,459.8236,395.019,395.019,
46,19021.4625,282.7245,209.7113,6.1035e-05,0,0.0068319,1,152.3259,459.8548,395.0178,395.0178,
47,19020.8834,283.8061,214.2968,6.1035e-05,0,0.0070136,1,152.3259,459.8879,395.0179,395.0179,
48,19020.2899,284.9331,218.8015,6.1035e-05,0,0.0072058,1,152.3259,459.9231,395.0192,395.0192,
49,19019.9857,285.9392,223.3296,3.0518e-05,0,0.0037047,1,152.3259,459.936,395.0139,395.0139,
