"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,128.3175,128.3175,402.9975,131.5852,
1,0.31421,0.051257,0.051257,231.2053,20.2385,
2,0.57214,0.07679,0.07679,163.0981,19.5499,
3,0.84582,0.054321,0.054321,105.122,11.1561,
4,1.1373,0.019902,0.019902,80.7012,8.1956,
5,1.3967,0.012751,0.012751,53.013,5.1326,
6,1.7039,0.0044823,0.0044823,46.2721,3.5045,
7,1.9734,0.0031611,0.0031611,42.5806,3.6614,
8,2.286,0.0027985,0.0027985,31.2235,2.6826,
9,2.7465,0.0019725,0.0019725,29.0741,2.1161,
10,3.171,0.00194,0.00194,27.8564,2.2106,
11,3.5949,0.0014103,0.0014103,27.5034,2.1484,
12,4.0942,0.0011534,0.0011534,27.3452,2.0528,
13,4.524,0.00098434,0.00098434,27.2731,2.0289,
14,4.9652,0.00054227,0.00054227,27.0734,2.1885,
15,5.3638,0.00047278,0.00047278,26.7718,2.1353,
16,5.3698,0.00028557,0.00028557,26.7728,2.1353,
17,5.3756,0.00021114,0.00021114,26.7732,2.1353,
18,5.3818,0.00017066,0.00017066,26.7735,2.1353,
19,5.3887,0.00011355,0.00011355,26.774,2.1353,
20,5.3948,8.727e-05,8.727e-05,26.7743,2.1353,
21,5.4007,7.186e-05,7.186e-05,26.7744,2.1353,
22,5.407,4.9102e-05,4.9102e-05,26.7747,2.1353,
23,5.4122,3.8067e-05,3.8067e-05,26.7749,2.1353,
24,5.4173,3.1566e-05,3.1566e-05,26.775,2.1353,
25,5.4236,2.1759e-05,2.1759e-05,26.7752,2.1353,
26,5.4287,1.8753e-05,1.8753e-05,26.7753,2.1353,
27,5.4341,1.3205e-05,1.3205e-05,26.7754,2.1354,
28,5.4391,1.3169e-05,1.3169e-05,26.7754,2.1353,
29,5.4446,8.0494e-06,8.0494e-06,26.7756,2.1353,
30,5.4495,8.0041e-06,8.0041e-06,26.7756,2.1353,
