"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1759.3628,1759.3628,20082.639,1770.9415,
1,0.4449,0.6449,0.6449,15215.1765,96.9172,
2,0.86911,0.14865,0.14865,14234.9175,78.659,
3,1.556,0.03147,0.03147,13951.7068,78.2059,
4,1.9549,0.024341,0.024341,13818.5092,74.1053,
5,2.3579,0.022176,0.022176,13715.9969,75.9223,
6,2.8925,0.0072604,0.0072604,13666.0931,75.4824,
7,3.3214,0.0057898,0.0057898,13624.0831,75.3906,
8,3.7425,0.0047003,0.0047003,13589.2823,75.352,
9,4.1837,0.0038397,0.0038397,13558.5161,75.0924,
10,4.6269,0.0030923,0.0030923,13529.5788,75.2421,
11,5.0913,0.0024995,0.0024995,13397.2445,77.2518,
12,5.7059,0.00041208,0.00041208,13349.359,76.4936,
13,6.2729,0.00057684,0.00057684,13310.7674,78.7274,
14,6.8086,0.00037364,0.00037364,13273.8737,79.8554,
15,7.2715,0.0051219,0.0051219,13235.2542,83.4801,
16,7.8292,0.00019501,0.00019501,13214.2314,77.3011,
17,7.8463,9.4525e-05,9.4525e-05,13214.2345,77.2963,
18,7.8582,7.6032e-05,7.6032e-05,13214.2343,77.2945,
19,7.87,6.0132e-05,6.0132e-05,13214.2342,77.2929,
20,7.8819,4.7671e-05,4.7671e-05,13214.2339,77.2913,
21,7.8938,3.7959e-05,3.7959e-05,13214.2332,77.2898,
22,7.9054,3.045e-05,3.045e-05,13214.2319,77.2883,
23,7.9168,2.723e-05,2.723e-05,13214.2284,77.2863,
24,7.9298,8.666e-06,8.666e-06,13214.2348,77.2851,
25,7.9415,5.2735e-06,5.2735e-06,13214.2363,77.2847,
26,7.9524,4.3152e-06,4.3152e-06,13214.236,77.2842,
27,7.9628,3.41e-06,3.41e-06,13214.2357,77.2837,
28,7.9735,2.7912e-06,2.7912e-06,13214.2353,77.2832,
29,7.9855,2.3074e-06,2.3074e-06,13214.2347,77.2827,
30,7.9971,4.2843e-07,4.2843e-07,13214.2374,77.2824,
