"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,808.7697,808.7697,9815.9613,820.6099,
1,0.41963,2.2654,2.2654,7099.178,59.5947,
2,0.84734,0.27414,0.27414,6857.1559,57.6895,
3,1.4616,0.045208,0.045208,6726.4663,62.0926,
4,1.8363,0.030961,0.030961,6697.6304,59.2314,
5,2.1967,0.028406,0.028406,6640.0074,62.055,
6,2.6849,0.009483,0.009483,6578.8343,65.3688,
7,3.1532,0.0067428,0.0067428,6540.097,61.0228,
8,3.53,0.0055743,0.0055743,6528.7425,60.2984,
9,3.9508,0.0047136,0.0047136,6521.2041,59.8568,
10,4.4613,0.0018926,0.0018926,6503.6763,61.1721,
11,5.0516,0.0015065,0.0015065,6474.3093,64.8574,
12,5.5183,0.00090046,0.00090046,6464.6267,63.8583,
13,5.9683,0.00074272,0.00074272,6457.7787,64.4079,
14,6.4355,0.00055266,0.00055266,6451.541,65.1755,
15,6.9629,0.00046861,0.00046861,6445.5416,65.2966,
16,7.5109,0.00012581,0.00012581,6440.4087,65.5468,
17,7.521,0.00011307,0.00011307,6440.4078,65.5446,
18,7.5314,8.776e-05,8.776e-05,6440.4111,65.5428,
19,7.5415,6.9393e-05,6.9393e-05,6440.4135,65.5411,
20,7.5517,5.528e-05,5.528e-05,6440.4155,65.5396,
21,7.5619,4.447e-05,4.447e-05,6440.4168,65.538,
22,7.572,3.6321e-05,3.6321e-05,6440.4174,65.5364,
23,7.5857,1.0311e-05,1.0311e-05,6440.4279,65.5345,
24,7.595,8.2077e-06,8.2077e-06,6440.4288,65.5341,
25,7.6043,6.4861e-06,6.4861e-06,6440.4297,65.5337,
26,7.6136,5.1859e-06,5.1859e-06,6440.4304,65.5333,
27,7.6227,4.1956e-06,4.1956e-06,6440.4309,65.5329,
28,7.6314,3.448e-06,3.448e-06,6440.4313,65.5326,
29,7.6406,6.281e-07,6.281e-07,6440.4355,65.532,
30,7.6497,7.7588e-07,7.7588e-07,6440.435,65.532,
