"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,738.4495,162.8964,8.4201e-05,NaN,NaN,NaN,NaN,1,166.9692,161.9496,161.9496,
1,681.7926,333.062,0.067813,0.125,0,4.6531,1,2.165,139.2835,133.6201,133.6201,
2,661.7356,534.5376,0.12996,0.015625,0,3.0772,1,4.1558,119.6356,114.0152,114.0152,
3,662.3545,40.8476,0.1988,0.0625,0,0.24854,1,4.1558,116.4636,110.8419,110.8419,
4,537.2223,44.2657,0.29028,0.125,0,14.1278,1,4.1558,36.1235,4.9428,4.9428,
5,527.3883,33.9147,0.35361,1,0,0.30404,1,4.1558,33.9843,1.2408,1.2408,
6,526.6164,34.4135,0.41792,0.0078125,0,0.056068,1,4.1558,33.9279,1.3119,1.3119,
7,491.5456,199.1546,0.48026,0.03125,0,4.1055,1,8.9074,32.8939,1.7992,1.7992,
8,484.9691,3876.2149,0.54392,0.00012207,0,1.1324,1,441.2422,32.9212,0.32894,0.32894,
9,486.549,5578.8509,0.60359,0.00097656,0,1.2602,1,1130.9733,32.8325,0.20579,0.20579,
10,485.712,43642.3019,0.66701,6.1035e-05,0,1.1519,1,10486.8294,32.509,0.080079,0.080079,
11,485.735,32.5798,0.72525,1,0,0.021832,1,10486.8294,32.4987,0.033112,0.033112,
12,485.7316,37.5034,0.78681,1.5259e-05,0,0.003984,1,10486.8294,32.4985,0.033113,0.033113,
13,482.9694,3173.977,0.84919,6.1035e-05,0,0.64821,1,10486.8294,32.7641,0.0092915,0.0092915,
14,482.973,32.7792,0.90769,1,0,0.0060102,1,10486.8294,32.7601,0.0024895,0.0024895,
15,482.9707,134.3129,0.96932,7.6294e-06,0,0.0024925,1,10486.8294,32.7601,0.0024896,0.0024896,
16,482.9281,32.8037,1.0281,1,0,0.0036115,1,10486.8294,32.7475,0.00076183,0.00076183,
17,482.9269,413.5359,1.0893,9.5367e-07,0,0.0020829,1,10486.8294,32.7476,0.00076187,0.00076187,
18,482.9234,32.9733,1.1479,1,0,0.002884,1,10486.8294,32.7445,0.00057043,0.00057043,
19,482.9188,839.8549,1.2096,1.9073e-06,0,0.0089117,1,10486.8294,32.7448,0.00057066,0.00057066,
20,482.5613,133760.6313,1.2713,4.7684e-07,0,0.19469,1,1404128.306,32.8177,3.9597e-05,3.9597e-05,
21,482.418,1164460.8895,1.3321,3.8147e-06,0,0.13405,1,27422878.0577,32.8124,7.4028e-06,7.4028e-06,
22,482.7916,627883118.1416,1.4089,2.9104e-11,0,0.052542,0,30191746241.551,32.8298,1.7989e-06,1.7989e-06,
23,482.7917,32.7469,1.4696,1,0,9.2238e-05,-6,30191746241.551,32.8298,5.8674e-07,5.8674e-07,
