"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,161.9496,161.9496,738.4495,166.9692,
1,0.25695,0.085383,0.085383,395.2717,5.3161,
2,0.51105,0.058721,0.058721,366.7547,2.7142,
3,0.7758,0.032723,0.032723,356.4501,1.5402,
4,0.78653,0.026109,0.026109,356.4543,1.5339,
5,0.81908,0.020938,0.020938,356.458,1.5198,
6,0.82509,0.017216,0.017216,356.4609,1.5179,
7,0.87363,0.0048879,0.0048879,356.474,1.4779,
8,0.88022,0.0038399,0.0038399,356.4757,1.4772,
9,0.88641,0.0030344,0.0030344,356.4771,1.4764,
10,0.89256,0.0024152,0.0024152,356.4784,1.4756,
11,0.89816,0.0019425,0.0019425,356.4795,1.475,
12,0.90432,0.0015853,0.0015853,356.4804,1.4743,
13,0.91353,0.00046883,0.00046883,356.4842,1.4725,
14,0.92011,0.00036805,0.00036805,356.4847,1.4721,
15,0.92692,0.0002904,0.0002904,356.4851,1.4717,
16,0.9335,0.00023064,0.00023064,356.4855,1.4713,
17,0.94087,0.00018487,0.00018487,356.4859,1.471,
18,0.94746,0.00015012,0.00015012,356.4862,1.4707,
19,0.95832,4.4999e-05,4.4999e-05,356.4873,1.4701,
20,0.96435,3.535e-05,3.535e-05,356.4875,1.47,
21,0.9709,2.7856e-05,2.7856e-05,356.4876,1.4698,
22,0.97692,2.208e-05,2.208e-05,356.4877,1.4698,
23,0.98356,1.7649e-05,1.7649e-05,356.4878,1.4697,
24,0.9898,1.4285e-05,1.4285e-05,356.4879,1.4696,
25,0.99526,1.1785e-05,1.1785e-05,356.488,1.4695,
26,1.0045,3.3836e-06,3.3836e-06,356.4883,1.4694,
27,1.0101,2.6714e-06,2.6714e-06,356.4884,1.4693,
28,1.0158,2.1132e-06,2.1132e-06,356.4884,1.4693,
29,1.0213,1.6857e-06,1.6857e-06,356.4884,1.4693,
30,1.027,1.36e-06,1.36e-06,356.4885,1.4693,
