"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,178.6449,178.6449,237.2141,180.018,
1,0.26186,0.10824,0.10824,54.6314,5.7719,
2,0.53336,0.03724,0.03724,41.5545,4.1593,
3,0.86232,0.023124,0.023124,39.0543,3.7309,
4,1.2949,0.016388,0.016388,36.281,3.4742,
5,1.6095,0.013303,0.013303,34.1251,3.3995,
6,1.616,0.010567,0.010567,34.1304,3.3995,
7,1.6223,0.0084587,0.0084587,34.1349,3.3995,
8,1.631,0.0068654,0.0068654,34.1388,3.3995,
9,1.6416,0.002067,0.002067,34.1546,3.3997,
10,1.6481,0.0016237,0.0016237,34.1568,3.3997,
11,1.6541,0.0012803,0.0012803,34.1587,3.3997,
12,1.6599,0.0010143,0.0010143,34.1603,3.3997,
13,1.6657,0.00081029,0.00081029,34.1618,3.3997,
14,1.6717,0.00065489,0.00065489,34.163,3.3997,
15,1.6775,0.00053851,0.00053851,34.164,3.3997,
16,1.686,0.00015666,0.00015666,34.1685,3.3997,
17,1.693,0.00012294,0.00012294,34.1691,3.3998,
18,1.7003,9.719e-05,9.719e-05,34.1696,3.3998,
19,1.7072,7.7414e-05,7.7414e-05,34.1701,3.3998,
20,1.7134,6.2379e-05,6.2379e-05,34.1705,3.3998,
21,1.7203,5.1023e-05,5.1023e-05,34.1708,3.3998,
22,1.7282,1.4848e-05,1.4848e-05,34.1722,3.3998,
23,1.7337,1.1783e-05,1.1783e-05,34.1723,3.3998,
24,1.7391,9.2967e-06,9.2967e-06,34.1725,3.3998,
25,1.7449,7.3992e-06,7.3992e-06,34.1726,3.3998,
26,1.7504,5.9518e-06,5.9518e-06,34.1728,3.3998,
27,1.7559,4.8561e-06,4.8561e-06,34.1729,3.3998,
28,1.7651,1.4059e-06,1.4059e-06,34.1733,3.3998,
29,1.7709,1.1387e-06,1.1387e-06,34.1733,3.3998,
30,1.7773,8.9617e-07,8.9617e-07,34.1734,3.3998,
