"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,55.873,55.873,400.4392,63.2563,
1,0.28556,0.14672,0.14672,150.2995,5.5017,
2,0.59491,0.027812,0.027812,128.8685,2.7713,
3,0.73742,0.0065097,0.0065097,126.2371,0.5053,
4,0.74463,0.0050291,0.0050291,126.2378,0.50536,
5,0.75151,0.0039017,0.0039017,126.2385,0.50534,
6,0.75913,0.0030303,0.0030303,126.239,0.50528,
7,0.76602,0.0023557,0.0023557,126.2395,0.50521,
8,0.77321,0.0018353,0.0018353,126.2399,0.50512,
9,0.77835,0.0014424,0.0014424,126.2403,0.50514,
10,0.78467,0.0011224,0.0011224,126.2406,0.50512,
11,0.79076,0.00088059,0.00088059,126.2409,0.50508,
12,0.79685,0.00069273,0.00069273,126.2412,0.50505,
13,0.80317,0.00054743,0.00054743,126.2414,0.505,
14,0.80925,0.00043532,0.00043532,126.2416,0.50495,
15,0.81587,0.00034912,0.00034912,126.2417,0.50489,
16,0.82195,0.00028321,0.00028321,126.2419,0.50483,
17,0.82912,0.00023334,0.00023334,126.242,0.50475,
18,0.83747,6.6838e-05,6.6838e-05,126.2425,0.5049,
19,0.84324,5.2699e-05,5.2699e-05,126.2426,0.50489,
20,0.84878,4.1812e-05,4.1812e-05,126.2426,0.50489,
21,0.85431,3.3443e-05,3.3443e-05,126.2427,0.50488,
22,0.86006,2.7035e-05,2.7035e-05,126.2427,0.50487,
23,0.86558,2.217e-05,2.217e-05,126.2428,0.50485,
24,0.87572,6.4397e-06,6.4397e-06,126.2429,0.50489,
25,0.88064,4.9623e-06,4.9623e-06,126.243,0.50489,
26,0.88572,4.0104e-06,4.0104e-06,126.243,0.50489,
27,0.891,3.2032e-06,3.2032e-06,126.243,0.50489,
28,0.89608,2.5832e-06,2.5832e-06,126.243,0.50489,
29,0.90138,2.1106e-06,2.1106e-06,126.243,0.50489,
30,0.90645,1.7549e-06,1.7549e-06,126.243,0.50488,
