"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,1441.1964,122.8231,4.2289e-05,NaN,NaN,NaN,NaN,1,113.0322,100.6327,100.6327,
1,1404.7275,434.8281,0.063353,0.0078125,0,2.8306,1,3.4237,94.1946,79.3923,79.3923,
2,1403.2876,60.5716,0.13658,0.03125,0,0.16493,1,3.4237,93.6017,78.3974,78.3974,
3,1402.6156,57.5365,0.20596,0.0019531,0,0.058888,1,3.4237,93.7137,78.4103,78.4103,
4,1402.0647,62.7045,0.26677,0.00097656,0,0.050812,1,3.4237,93.8384,78.4492,78.4492,
5,1401.4296,68.76,0.35034,0.00097656,0,0.05976,1,3.4237,94.0317,78.5481,78.5481,
6,1401.1462,90.2411,0.44697,0.00024414,0,0.029174,1,3.4237,94.1054,78.5725,78.5725,
7,1400.9513,242.718,0.55,3.0518e-05,0,0.021997,1,3.4237,94.1646,78.5958,78.5958,
8,1400.7496,134.65,0.63189,0.00048828,0,0.025435,1,3.4237,94.2059,78.5926,78.5926,
9,1391.9342,27382.9827,0.69659,3.8147e-06,0,2.0557,1,252.5227,80.7001,63.6903,63.6903,
10,1378.4244,501.3541,0.75657,0.0625,0,4.091,1,252.5227,69.8239,56.2056,56.2056,
11,1355.8198,6182.3069,0.81735,0.00024414,0,3.3125,1,252.5227,59.8035,41.7269,41.7269,
12,1355.591,194.8577,0.87795,0.0019531,0,0.032652,1,252.5227,59.8211,41.7037,41.7037,
13,1355.5871,570.6049,0.93963,4.7684e-07,0,0.00057501,1,252.5227,59.8217,41.7037,41.7037,
14,1340.1569,894.2977,1.0071,0.5,0,12.8862,1,252.5227,58.4439,33.6218,33.6218,
15,1347.7065,46.8314,1.1017,1,0,0.47265,1,252.5227,46.4744,13.6261,13.6261,
16,1254.7687,68.1664,1.1711,0.25,0,5.4674,1,252.5227,46.991,9.449,9.449,
17,1218.3929,364.2117,1.233,0.0078125,0,3.4667,1,252.5227,41.0981,2.6684,2.6684,
18,1218.3681,40.101,1.2921,0.5,0,0.1268,1,252.5227,40.9341,2.2721,2.2721,
19,1186.6666,221.5302,1.3654,0.03125,0,2.7686,1,252.5227,39.4873,2.0887,2.0887,
20,1175.9062,2403.157,1.4353,0.00097656,0,1.2728,1,252.5227,39.7463,1.3314,1.3314,
21,1175.7812,39.7986,1.5006,1,0,0.12035,1,252.5227,39.7796,0.85502,0.85502,
22,1175.0472,40.2323,1.5611,0.0078125,0,0.023492,1,252.5227,39.7142,0.85535,0.85535,
23,1144.4586,48.8549,1.6214,0.0625,0,2.5422,1,252.5227,40.1881,0.22894,0.22894,
24,1135.3863,840.201,1.6822,0.00048828,0,0.86438,1,366.2484,40.9606,0.023252,0.023252,
25,1135.2907,433.9333,1.7431,0.0019531,0,0.59709,1,366.2484,40.4319,0.012619,0.012619,
26,1135.2945,43.5462,1.8031,0.0625,0,0.0032812,1,366.2484,40.4286,0.012444,0.012444,
27,1133.3592,1337.3212,1.8654,0.00024414,0,0.66517,1,1180.9555,40.5829,0.0067226,0.0067226,
28,1131.8533,116980.4065,1.9275,7.6294e-06,0,0.53769,1,138095.6484,40.1537,0.0036099,0.0036099,
29,1131.8494,40.1596,1.9867,1,0,0.0057665,1,138095.6484,40.1559,0.0018893,0.0018893,
30,1131.8494,41.8961,2.0489,9.5367e-07,0,6.0184e-06,1,138095.6484,40.1559,0.0018893,0.0018893,
