"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,2.5074,2.5074,52.364,5.7651,
1,0.03696,2.6684,2.6684,21.1196,4.4871,
2,0.059357,0.3227,0.3227,24.9406,5.3574,
3,0.092641,0.045689,0.045689,26.2565,5.5717,
4,0.1106,0.037461,0.037461,26.3287,5.5718,
5,0.14379,0.010571,0.010571,26.6477,5.5511,
6,0.15116,0.0083085,0.0083085,26.6881,5.5538,
7,0.1824,0.0065345,0.0065345,26.7235,5.5413,
8,0.18923,0.0051994,0.0051994,26.7535,5.5429,
9,0.22019,0.0041634,0.0041634,26.7794,5.5327,
10,0.22783,0.0033963,0.0033963,26.8008,5.5335,
11,0.23794,0.0010045,0.0010045,26.8914,5.5368,
12,0.24563,0.00078831,0.00078831,26.9037,5.5369,
13,0.25315,0.0006219,0.0006219,26.9144,5.537,
14,0.26023,0.00049382,0.00049382,26.9236,5.537,
15,0.26663,0.00039555,0.00039555,26.9315,5.537,
16,0.27326,0.00032111,0.00032111,26.9382,5.537,
17,0.282,9.65e-05,9.65e-05,26.9657,5.5377,
18,0.28876,7.5678e-05,7.5678e-05,26.9695,5.5376,
19,0.29534,5.9615e-05,5.9615e-05,26.9729,5.5376,
20,0.30219,4.7239e-05,4.7239e-05,26.9757,5.5376,
21,0.30877,3.7744e-05,3.7744e-05,26.9782,5.5376,
22,0.31532,3.052e-05,3.052e-05,26.9803,5.5375,
23,0.32203,2.5122e-05,2.5122e-05,26.982,5.5375,
24,0.32996,7.27e-06,7.27e-06,26.9899,5.5376,
25,0.33713,5.7224e-06,5.7224e-06,26.9909,5.5376,
26,0.34317,4.5261e-06,4.5261e-06,26.9918,5.5376,
27,0.3495,3.6066e-06,3.6066e-06,26.9926,5.5376,
28,0.35552,2.9048e-06,2.9048e-06,26.9932,5.5376,
29,0.36182,2.3765e-06,2.3765e-06,26.9938,5.5376,
30,0.37156,6.9841e-07,6.9841e-07,26.9962,5.5377,
31,0.37732,5.503e-07,5.503e-07,26.9965,5.5377,
