"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,15.1918,15.1918,40.7894,18.7759,
1,0.60928,3.7891e-06,3.7891e-06,32,0.0061376,
2,0.6379,3.7891e-06,3.7891e-06,32,0.0061376,
3,0.66447,3.7891e-06,3.7891e-06,32,0.0061376,
4,0.69644,3.7891e-06,3.7891e-06,32,0.0061376,
5,0.72278,3.7891e-06,3.7891e-06,32,0.0061376,
6,0.74978,3.7891e-06,3.7891e-06,32,0.0061376,
7,0.77654,3.7891e-06,3.7891e-06,32,0.0061376,
8,0.805,3.7891e-06,3.7891e-06,32,0.0061376,
9,0.83182,3.7891e-06,3.7891e-06,32,0.0061376,
10,0.87,3.7891e-06,3.7891e-06,32,0.0061376,
11,0.91255,3.7891e-06,3.7891e-06,32,0.0061376,
12,0.95637,3.7891e-06,3.7891e-06,32,0.0061376,
13,0.9977,3.7891e-06,3.7891e-06,32,0.0061376,
14,1.035,3.7891e-06,3.7891e-06,32,0.0061376,
15,1.0782,3.7891e-06,3.7891e-06,32,0.0061376,
16,1.1281,3.7891e-06,3.7891e-06,32,0.0061376,
17,1.1643,3.7891e-06,3.7891e-06,32,0.0061376,
18,1.203,3.7891e-06,3.7891e-06,32,0.0061376,
19,1.2332,3.7891e-06,3.7891e-06,32,0.0061376,
20,1.2648,3.7891e-06,3.7891e-06,32,0.0061376,
21,1.2991,3.7891e-06,3.7891e-06,32,0.0061376,
22,1.3269,3.7891e-06,3.7891e-06,32,0.0061376,
23,1.3586,3.7891e-06,3.7891e-06,32,0.0061376,
24,1.3923,3.7891e-06,3.7891e-06,32,0.0061376,
25,1.4275,3.7891e-06,3.7891e-06,32,0.0061376,
26,1.4562,3.7891e-06,3.7891e-06,32,0.0061376,
27,1.4824,3.7891e-06,3.7891e-06,32,0.0061376,
28,1.5112,3.7891e-06,3.7891e-06,32,0.0061376,
29,1.5404,3.7891e-06,3.7891e-06,32,0.0061376,
30,1.5671,3.7891e-06,3.7891e-06,32,0.0061376,
